Area,Year,Age,Education,ISOCode,Distribution
Swaziland,2005,20--64,Upper Secondary,748,16.1
Swaziland,2010,20--64,Upper Secondary,748,22.4
Swaziland,2015,20--64,Upper Secondary,748,28.3
Sweden,1970,20--64,Upper Secondary,752,28.6
Sweden,1975,20--64,Upper Secondary,752,30.8
Sweden,1980,20--64,Upper Secondary,752,32.6
Sweden,1985,20--64,Upper Secondary,752,34.7
Sweden,1990,20--64,Upper Secondary,752,36.8
Sweden,1995,20--64,Upper Secondary,752,38.5
Sweden,2000,20--64,Upper Secondary,752,40.1
Sweden,2005,20--64,Upper Secondary,752,41.3
Sweden,2010,20--64,Upper Secondary,752,41.8
Sweden,2015,20--64,Upper Secondary,752,41.6
Switzerland,1970,20--64,Upper Secondary,756,43.3
Switzerland,1975,20--64,Upper Secondary,756,45.4
Switzerland,1980,20--64,Upper Secondary,756,47.4
Switzerland,1985,20--64,Upper Secondary,756,49.3
Switzerland,1990,20--64,Upper Secondary,756,50.7
Switzerland,1995,20--64,Upper Secondary,756,51.3
Switzerland,2000,20--64,Upper Secondary,756,51.1
Switzerland,2005,20--64,Upper Secondary,756,50.6
Switzerland,2010,20--64,Upper Secondary,756,49.6
Switzerland,2015,20--64,Upper Secondary,756,48.2
Syrian Arab Republic,1970,20--64,Upper Secondary,760,2.3
Syrian Arab Republic,1975,20--64,Upper Secondary,760,3.2
Syrian Arab Republic,1980,20--64,Upper Secondary,760,4.6
Syrian Arab Republic,1985,20--64,Upper Secondary,760,5.9
Syrian Arab Republic,1990,20--64,Upper Secondary,760,7
Syrian Arab Republic,1995,20--64,Upper Secondary,760,8
Syrian Arab Republic,2000,20--64,Upper Secondary,760,8.8
Syrian Arab Republic,2005,20--64,Upper Secondary,760,9.4
Syrian Arab Republic,2010,20--64,Upper Secondary,760,11.4
Syrian Arab Republic,2015,20--64,Upper Secondary,760,12.9
Taiwan Province of China,1970,20--64,Upper Secondary,158,9
Taiwan Province of China,1975,20--64,Upper Secondary,158,12.8
Taiwan Province of China,1980,20--64,Upper Secondary,158,17.6
Taiwan Province of China,1985,20--64,Upper Secondary,158,21.4
Taiwan Province of China,1990,20--64,Upper Secondary,158,25.8
Taiwan Province of China,1995,20--64,Upper Secondary,158,29.5
Taiwan Province of China,2000,20--64,Upper Secondary,158,33.3
Taiwan Province of China,2005,20--64,Upper Secondary,158,35.5
Taiwan Province of China,2010,20--64,Upper Secondary,158,36
Taiwan Province of China,2015,20--64,Upper Secondary,158,36.2
Tajikistan,1970,20--64,Upper Secondary,762,26.1
Tajikistan,1975,20--64,Upper Secondary,762,34.1
Tajikistan,1980,20--64,Upper Secondary,762,41.8
Tajikistan,1985,20--64,Upper Secondary,762,48.5
Tajikistan,1990,20--64,Upper Secondary,762,54.4
Tajikistan,1995,20--64,Upper Secondary,762,60.2
Tajikistan,2000,20--64,Upper Secondary,762,64.8
Tajikistan,2005,20--64,Upper Secondary,762,67.8
Tajikistan,2010,20--64,Upper Secondary,762,69.5
Tajikistan,2015,20--64,Upper Secondary,762,70.7
Thailand,1970,20--64,Upper Secondary,764,3.5
Thailand,1975,20--64,Upper Secondary,764,5
Thailand,1980,20--64,Upper Secondary,764,7.3
Thailand,1985,20--64,Upper Secondary,764,10.1
Thailand,1990,20--64,Upper Secondary,764,12.5
Thailand,1995,20--64,Upper Secondary,764,14.7
Thailand,2000,20--64,Upper Secondary,764,17.5
Thailand,2005,20--64,Upper Secondary,764,20.8
Thailand,2010,20--64,Upper Secondary,764,23.4
Thailand,2015,20--64,Upper Secondary,764,26.2
The former Yugoslav Republic of Macedonia,1970,20--64,Upper Secondary,807,8.9
The former Yugoslav Republic of Macedonia,1975,20--64,Upper Secondary,807,14
The former Yugoslav Republic of Macedonia,1980,20--64,Upper Secondary,807,19.6
The former Yugoslav Republic of Macedonia,1985,20--64,Upper Secondary,807,24
The former Yugoslav Republic of Macedonia,1990,20--64,Upper Secondary,807,28.9
The former Yugoslav Republic of Macedonia,1995,20--64,Upper Secondary,807,33.7
The former Yugoslav Republic of Macedonia,2000,20--64,Upper Secondary,807,38
The former Yugoslav Republic of Macedonia,2005,20--64,Upper Secondary,807,42.2
The former Yugoslav Republic of Macedonia,2010,20--64,Upper Secondary,807,46.6
The former Yugoslav Republic of Macedonia,2015,20--64,Upper Secondary,807,50
Timor-Leste,1970,20--64,Upper Secondary,626,1.2
Timor-Leste,1975,20--64,Upper Secondary,626,1.2
Timor-Leste,1980,20--64,Upper Secondary,626,1.9
Timor-Leste,1985,20--64,Upper Secondary,626,3.3
Timor-Leste,1990,20--64,Upper Secondary,626,5.7
Timor-Leste,1995,20--64,Upper Secondary,626,8.7
Timor-Leste,2000,20--64,Upper Secondary,626,11.4
Timor-Leste,2005,20--64,Upper Secondary,626,16.4
Timor-Leste,2010,20--64,Upper Secondary,626,21.9
Timor-Leste,2015,20--64,Upper Secondary,626,26.7
Togo,1970,20--64,Upper Secondary,768,0.7
Togo,1975,20--64,Upper Secondary,768,1
Togo,1980,20--64,Upper Secondary,768,1.4
Togo,1985,20--64,Upper Secondary,768,2.1
Togo,1990,20--64,Upper Secondary,768,2.9
Togo,1995,20--64,Upper Secondary,768,3.7
Togo,2000,20--64,Upper Secondary,768,4.5
Togo,2005,20--64,Upper Secondary,768,5.2
Togo,2010,20--64,Upper Secondary,768,6.4
Togo,2015,20--64,Upper Secondary,768,8
Tonga,1970,20--64,Upper Secondary,776,4.5
Tonga,1975,20--64,Upper Secondary,776,5.3
Tonga,1980,20--64,Upper Secondary,776,6.1
Tonga,1985,20--64,Upper Secondary,776,7.3
Tonga,1990,20--64,Upper Secondary,776,9.2
Tonga,1995,20--64,Upper Secondary,776,10.5
Tonga,2000,20--64,Upper Secondary,776,12.4
Tonga,2005,20--64,Upper Secondary,776,14.2
Tonga,2010,20--64,Upper Secondary,776,17.3
Tonga,2015,20--64,Upper Secondary,776,20.7
Trinidad and Tobago,1970,20--64,Upper Secondary,780,6.9
Trinidad and Tobago,1975,20--64,Upper Secondary,780,9
Trinidad and Tobago,1980,20--64,Upper Secondary,780,11.3
Trinidad and Tobago,1985,20--64,Upper Secondary,780,13.3
Trinidad and Tobago,1990,20--64,Upper Secondary,780,15.6
Trinidad and Tobago,1995,20--64,Upper Secondary,780,18.4
Trinidad and Tobago,2000,20--64,Upper Secondary,780,21.3
Trinidad and Tobago,2005,20--64,Upper Secondary,780,24.3
Trinidad and Tobago,2010,20--64,Upper Secondary,780,27.6
Trinidad and Tobago,2015,20--64,Upper Secondary,780,30.7
Tunisia,1970,20--64,Upper Secondary,788,1.6
Tunisia,1975,20--64,Upper Secondary,788,2.2
Tunisia,1980,20--64,Upper Secondary,788,3.6
Tunisia,1985,20--64,Upper Secondary,788,4.6
Tunisia,1990,20--64,Upper Secondary,788,5.9
Tunisia,1995,20--64,Upper Secondary,788,7.5
Tunisia,2000,20--64,Upper Secondary,788,9.4
Tunisia,2005,20--64,Upper Secondary,788,12.2
Tunisia,2010,20--64,Upper Secondary,788,14.7
Tunisia,2015,20--64,Upper Secondary,788,16.5
Turkey,1970,20--64,Upper Secondary,792,4.2
Turkey,1975,20--64,Upper Secondary,792,5.6
Turkey,1980,20--64,Upper Secondary,792,7.6
Turkey,1985,20--64,Upper Secondary,792,9.5
Turkey,1990,20--64,Upper Secondary,792,11.6
Turkey,1995,20--64,Upper Secondary,792,14
Turkey,2000,20--64,Upper Secondary,792,16.9
Turkey,2005,20--64,Upper Secondary,792,19.5
Turkey,2010,20--64,Upper Secondary,792,22.3
Turkey,2015,20--64,Upper Secondary,792,24.6
Turkmenistan,1970,20--64,Upper Secondary,795,34.1
Turkmenistan,1975,20--64,Upper Secondary,795,43.9
Turkmenistan,1980,20--64,Upper Secondary,795,53.2
Turkmenistan,1985,20--64,Upper Secondary,795,60.8
Turkmenistan,1990,20--64,Upper Secondary,795,66.8
Turkmenistan,1995,20--64,Upper Secondary,795,72.3
Turkmenistan,2000,20--64,Upper Secondary,795,75.8
Turkmenistan,2005,20--64,Upper Secondary,795,78.2
Turkmenistan,2010,20--64,Upper Secondary,795,79.5
Turkmenistan,2015,20--64,Upper Secondary,795,80.4
Uganda,1970,20--64,Upper Secondary,800,0.6
Uganda,1975,20--64,Upper Secondary,800,0.8
Uganda,1980,20--64,Upper Secondary,800,1
Uganda,1985,20--64,Upper Secondary,800,1.2
Uganda,1990,20--64,Upper Secondary,800,1.4
Uganda,1995,20--64,Upper Secondary,800,1.8
Uganda,2000,20--64,Upper Secondary,800,2
Uganda,2005,20--64,Upper Secondary,800,3.3
Uganda,2010,20--64,Upper Secondary,800,4.6
Uganda,2015,20--64,Upper Secondary,800,6
Ukraine,1970,20--64,Upper Secondary,804,27.7
Ukraine,1975,20--64,Upper Secondary,804,36
Ukraine,1980,20--64,Upper Secondary,804,44.6
Ukraine,1985,20--64,Upper Secondary,804,51.3
Ukraine,1990,20--64,Upper Secondary,804,58.1
Ukraine,1995,20--64,Upper Secondary,804,64.4
Ukraine,2000,20--64,Upper Secondary,804,67.9
Ukraine,2005,20--64,Upper Secondary,804,70.9
Ukraine,2010,20--64,Upper Secondary,804,72.1
Ukraine,2015,20--64,Upper Secondary,804,72.5
United Arab Emirates,1970,20--64,Upper Secondary,784,14.5
United Arab Emirates,1975,20--64,Upper Secondary,784,18.6
United Arab Emirates,1980,20--64,Upper Secondary,784,20.9
United Arab Emirates,1985,20--64,Upper Secondary,784,21.3
United Arab Emirates,1990,20--64,Upper Secondary,784,21.8
United Arab Emirates,1995,20--64,Upper Secondary,784,23.8
United Arab Emirates,2000,20--64,Upper Secondary,784,25.2
United Arab Emirates,2005,20--64,Upper Secondary,784,27
United Arab Emirates,2010,20--64,Upper Secondary,784,28.2
United Arab Emirates,2015,20--64,Upper Secondary,784,29.4
United Kingdom of Great Britain and Northern Ireland,1970,20--64,Upper Secondary,826,20.7
United Kingdom of Great Britain and Northern Ireland,1975,20--64,Upper Secondary,826,23.1
United Kingdom of Great Britain and Northern Ireland,1980,20--64,Upper Secondary,826,25.6
United Kingdom of Great Britain and Northern Ireland,1985,20--64,Upper Secondary,826,28.3
United Kingdom of Great Britain and Northern Ireland,1990,20--64,Upper Secondary,826,30.7
United Kingdom of Great Britain and Northern Ireland,1995,20--64,Upper Secondary,826,32.3
United Kingdom of Great Britain and Northern Ireland,2000,20--64,Upper Secondary,826,33.6
United Kingdom of Great Britain and Northern Ireland,2005,20--64,Upper Secondary,826,35
United Kingdom of Great Britain and Northern Ireland,2010,20--64,Upper Secondary,826,35.9
United Kingdom of Great Britain and Northern Ireland,2015,20--64,Upper Secondary,826,35.9
United Republic of Tanzania,1970,20--64,Upper Secondary,834,0.4
United Republic of Tanzania,1975,20--64,Upper Secondary,834,0.6
United Republic of Tanzania,1980,20--64,Upper Secondary,834,0.8
United Republic of Tanzania,1985,20--64,Upper Secondary,834,1
United Republic of Tanzania,1990,20--64,Upper Secondary,834,1.2
United Republic of Tanzania,1995,20--64,Upper Secondary,834,1.3
United Republic of Tanzania,2000,20--64,Upper Secondary,834,1.5
United Republic of Tanzania,2005,20--64,Upper Secondary,834,1.8
United Republic of Tanzania,2010,20--64,Upper Secondary,834,1.9
United Republic of Tanzania,2015,20--64,Upper Secondary,834,3
United States of America,1970,20--64,Upper Secondary,840,51.4
United States of America,1975,20--64,Upper Secondary,840,54.5
United States of America,1980,20--64,Upper Secondary,840,55.9
United States of America,1985,20--64,Upper Secondary,840,56
United States of America,1990,20--64,Upper Secondary,840,55.4
United States of America,1995,20--64,Upper Secondary,840,54.7
United States of America,2000,20--64,Upper Secondary,840,54.1
United States of America,2005,20--64,Upper Secondary,840,53.6
United States of America,2010,20--64,Upper Secondary,840,52.9
United States of America,2015,20--64,Upper Secondary,840,51.8
United States Virgin Islands,2015,20--64,Upper Secondary,850,29
Uruguay,1970,20--64,Upper Secondary,858,7.8
Uruguay,1975,20--64,Upper Secondary,858,9.7
Uruguay,1980,20--64,Upper Secondary,858,11.9
Uruguay,1985,20--64,Upper Secondary,858,14.1
Uruguay,1990,20--64,Upper Secondary,858,16.1
Uruguay,1995,20--64,Upper Secondary,858,17.9
Uruguay,2000,20--64,Upper Secondary,858,19.3
Uruguay,2005,20--64,Upper Secondary,858,20.4
Uruguay,2010,20--64,Upper Secondary,858,21.3
Uruguay,2015,20--64,Upper Secondary,858,23.4
Uzbekistan,2015,20--64,Upper Secondary,860,69.3
Vanuatu,1970,20--64,Upper Secondary,548,2.5
Vanuatu,1975,20--64,Upper Secondary,548,3.4
Vanuatu,1980,20--64,Upper Secondary,548,4.5
Vanuatu,1985,20--64,Upper Secondary,548,5.7
Vanuatu,1990,20--64,Upper Secondary,548,6.8
Vanuatu,1995,20--64,Upper Secondary,548,8
Vanuatu,2000,20--64,Upper Secondary,548,9.2
Vanuatu,2005,20--64,Upper Secondary,548,10.7
Vanuatu,2010,20--64,Upper Secondary,548,12.1
Vanuatu,2015,20--64,Upper Secondary,548,14.6
Venezuela (Bolivarian Republic of),1970,20--64,Upper Secondary,862,12.1
Venezuela (Bolivarian Republic of),1975,20--64,Upper Secondary,862,14.9
Venezuela (Bolivarian Republic of),1980,20--64,Upper Secondary,862,17.6
Venezuela (Bolivarian Republic of),1985,20--64,Upper Secondary,862,20.1
Venezuela (Bolivarian Republic of),1990,20--64,Upper Secondary,862,22.3
Venezuela (Bolivarian Republic of),1995,20--64,Upper Secondary,862,24.2
Venezuela (Bolivarian Republic of),2000,20--64,Upper Secondary,862,26
Venezuela (Bolivarian Republic of),2005,20--64,Upper Secondary,862,27.6
Venezuela (Bolivarian Republic of),2010,20--64,Upper Secondary,862,29.3
Venezuela (Bolivarian Republic of),2015,20--64,Upper Secondary,862,31.8
Viet Nam,1970,20--64,Upper Secondary,704,2.3
Viet Nam,1975,20--64,Upper Secondary,704,3.4
Viet Nam,1980,20--64,Upper Secondary,704,4.9
Viet Nam,1985,20--64,Upper Secondary,704,6.4
Viet Nam,1990,20--64,Upper Secondary,704,7.5
Viet Nam,1995,20--64,Upper Secondary,704,8.5
Viet Nam,2000,20--64,Upper Secondary,704,9.1
Viet Nam,2005,20--64,Upper Secondary,704,10.7
Viet Nam,2010,20--64,Upper Secondary,704,12.4
Viet Nam,2015,20--64,Upper Secondary,704,14
Western Sahara,2015,20--64,Upper Secondary,732,7.5
World,1970,20--64,Upper Secondary,900,14.2
World,1975,20--64,Upper Secondary,900,16.2
World,1980,20--64,Upper Secondary,900,18.2
World,1985,20--64,Upper Secondary,900,19.9
World,1990,20--64,Upper Secondary,900,21.4
World,1995,20--64,Upper Secondary,900,22.6
World,2000,20--64,Upper Secondary,900,23.8
World,2005,20--64,Upper Secondary,900,25
World,2010,20--64,Upper Secondary,900,26.3
World,2015,20--64,Upper Secondary,900,27.7
Yemen,1970,20--64,Upper Secondary,887,0
Yemen,1975,20--64,Upper Secondary,887,0
Yemen,1980,20--64,Upper Secondary,887,0.1
Yemen,1985,20--64,Upper Secondary,887,0.2
Yemen,1990,20--64,Upper Secondary,887,0.6
Yemen,1995,20--64,Upper Secondary,887,1.3
Yemen,2000,20--64,Upper Secondary,887,3.3
Yemen,2005,20--64,Upper Secondary,887,7
Yemen,2010,20--64,Upper Secondary,887,11.3
Yemen,2015,20--64,Upper Secondary,887,18.6
Zambia,1970,20--64,Upper Secondary,894,3.9
Zambia,1975,20--64,Upper Secondary,894,4.8
Zambia,1980,20--64,Upper Secondary,894,5.6
Zambia,1985,20--64,Upper Secondary,894,6.4
Zambia,1990,20--64,Upper Secondary,894,7.1
Zambia,1995,20--64,Upper Secondary,894,8
Zambia,2000,20--64,Upper Secondary,894,9
Zambia,2005,20--64,Upper Secondary,894,10.2
Zambia,2010,20--64,Upper Secondary,894,11.4
Zambia,2015,20--64,Upper Secondary,894,13.1
Zimbabwe,1970,20--64,Upper Secondary,716,8.1
Zimbabwe,1975,20--64,Upper Secondary,716,10
Zimbabwe,1980,20--64,Upper Secondary,716,13
Zimbabwe,1985,20--64,Upper Secondary,716,17.7
Zimbabwe,1990,20--64,Upper Secondary,716,23.6
Zimbabwe,1995,20--64,Upper Secondary,716,29.1
Zimbabwe,2000,20--64,Upper Secondary,716,34.6
Zimbabwe,2005,20--64,Upper Secondary,716,39.6
Zimbabwe,2010,20--64,Upper Secondary,716,43
Zimbabwe,2015,20--64,Upper Secondary,716,49.9
Afghanistan,1970,20--64,Post Secondary,4,0.3
Afghanistan,1975,20--64,Post Secondary,4,0.4
Afghanistan,1980,20--64,Post Secondary,4,0.6
Afghanistan,1985,20--64,Post Secondary,4,1
Afghanistan,1990,20--64,Post Secondary,4,1.4
Afghanistan,1995,20--64,Post Secondary,4,1.7
Afghanistan,2000,20--64,Post Secondary,4,2
Afghanistan,2005,20--64,Post Secondary,4,2.4
Afghanistan,2010,20--64,Post Secondary,4,2.9
Afghanistan,2015,20--64,Post Secondary,4,3.5
Albania,1970,20--64,Post Secondary,8,3.7
Albania,1975,20--64,Post Secondary,8,5.3
Albania,1980,20--64,Post Secondary,8,7.1
Albania,1985,20--64,Post Secondary,8,8.6
Albania,1990,20--64,Post Secondary,8,9.7
Albania,1995,20--64,Post Secondary,8,10.6
Albania,2000,20--64,Post Secondary,8,12.1
Albania,2005,20--64,Post Secondary,8,13.3
Albania,2010,20--64,Post Secondary,8,14.3
Albania,2015,20--64,Post Secondary,8,15.8
Algeria,1970,20--64,Post Secondary,12,0.6
Algeria,1975,20--64,Post Secondary,12,1.3
Algeria,1980,20--64,Post Secondary,12,2.2
Algeria,1985,20--64,Post Secondary,12,3.6
Algeria,1990,20--64,Post Secondary,12,5
Algeria,1995,20--64,Post Secondary,12,6.6
Algeria,2000,20--64,Post Secondary,12,7.6
Algeria,2005,20--64,Post Secondary,12,9.6
Algeria,2010,20--64,Post Secondary,12,11.7
Algeria,2015,20--64,Post Secondary,12,13.7
Angola,1970,20--64,Post Secondary,24,0
Angola,1975,20--64,Post Secondary,24,0
Angola,1980,20--64,Post Secondary,24,0
Angola,1985,20--64,Post Secondary,24,0.1
Angola,1990,20--64,Post Secondary,24,0.1
Angola,1995,20--64,Post Secondary,24,0.1
Angola,2000,20--64,Post Secondary,24,0.2
Angola,2005,20--64,Post Secondary,24,0.2
Angola,2010,20--64,Post Secondary,24,0.3
Angola,2015,20--64,Post Secondary,24,0.4
Antigua and Barbuda,2015,20--64,Post Secondary,28,19.7
Argentina,1970,20--64,Post Secondary,32,4.6
Argentina,1975,20--64,Post Secondary,32,5.8
Argentina,1980,20--64,Post Secondary,32,7.3
Argentina,1985,20--64,Post Secondary,32,9
Argentina,1990,20--64,Post Secondary,32,11
Argentina,1995,20--64,Post Secondary,32,13.2
Argentina,2000,20--64,Post Secondary,32,15.5
Argentina,2005,20--64,Post Secondary,32,17.5
Argentina,2010,20--64,Post Secondary,32,19.2
Argentina,2015,20--64,Post Secondary,32,20.8
Armenia,1970,20--64,Post Secondary,51,10.1
Armenia,1975,20--64,Post Secondary,51,13.1
Armenia,1980,20--64,Post Secondary,51,16.5
Armenia,1985,20--64,Post Secondary,51,19.3
Armenia,1990,20--64,Post Secondary,51,21.3
Armenia,1995,20--64,Post Secondary,51,22.9
Armenia,2000,20--64,Post Secondary,51,23.7
Armenia,2005,20--64,Post Secondary,51,24.4
Armenia,2010,20--64,Post Secondary,51,25.1
Armenia,2015,20--64,Post Secondary,51,26.8
Aruba,1970,20--64,Post Secondary,533,4.5
Aruba,1975,20--64,Post Secondary,533,6.7
Aruba,1980,20--64,Post Secondary,533,8.9
Aruba,1985,20--64,Post Secondary,533,11.5
Aruba,1990,20--64,Post Secondary,533,14.7
Aruba,1995,20--64,Post Secondary,533,17.6
Aruba,2000,20--64,Post Secondary,533,20.2
Aruba,2005,20--64,Post Secondary,533,22
Aruba,2010,20--64,Post Secondary,533,24
Aruba,2015,20--64,Post Secondary,533,26.4
Australia,1970,20--64,Post Secondary,36,11.4
Australia,1975,20--64,Post Secondary,36,14.7
Australia,1980,20--64,Post Secondary,36,18.6
Australia,1985,20--64,Post Secondary,36,22.7
Australia,1990,20--64,Post Secondary,36,26.6
Australia,1995,20--64,Post Secondary,36,30
Australia,2000,20--64,Post Secondary,36,33.1
Australia,2005,20--64,Post Secondary,36,35.8
Australia,2010,20--64,Post Secondary,36,38.4
Australia,2015,20--64,Post Secondary,36,42.5
Austria,1970,20--64,Post Secondary,40,7.6
Austria,1975,20--64,Post Secondary,40,9.8
Austria,1980,20--64,Post Secondary,40,12.3
Austria,1985,20--64,Post Secondary,40,14.7
Austria,1990,20--64,Post Secondary,40,17.3
Austria,1995,20--64,Post Secondary,40,19.9
Austria,2000,20--64,Post Secondary,40,22
Austria,2005,20--64,Post Secondary,40,24.2
Austria,2010,20--64,Post Secondary,40,26.8
Austria,2015,20--64,Post Secondary,40,29.4
Azerbaijan,1970,20--64,Post Secondary,31,4.8
Azerbaijan,1975,20--64,Post Secondary,31,6.1
Azerbaijan,1980,20--64,Post Secondary,31,7.8
Azerbaijan,1985,20--64,Post Secondary,31,10.1
Azerbaijan,1990,20--64,Post Secondary,31,12.4
Azerbaijan,1995,20--64,Post Secondary,31,14
Azerbaijan,2000,20--64,Post Secondary,31,14.9
Azerbaijan,2005,20--64,Post Secondary,31,15.5
Azerbaijan,2010,20--64,Post Secondary,31,14.9
Azerbaijan,2015,20--64,Post Secondary,31,15.8
Bahamas,1970,20--64,Post Secondary,44,10.8
Bahamas,1975,20--64,Post Secondary,44,14.4
Bahamas,1980,20--64,Post Secondary,44,19.3
Bahamas,1985,20--64,Post Secondary,44,23.9
Bahamas,1990,20--64,Post Secondary,44,27.2
Bahamas,1995,20--64,Post Secondary,44,29.2
Bahamas,2000,20--64,Post Secondary,44,30.5
Bahamas,2005,20--64,Post Secondary,44,31.2
Bahamas,2010,20--64,Post Secondary,44,31.8
Bahamas,2015,20--64,Post Secondary,44,33.5
