Area,Year,Age,ISOCode,Population
Norway,1980,20--64,578,2263.2
Norway,1985,20--64,578,2334.4
Norway,1990,20--64,578,2431.1
Norway,1995,20--64,578,2546.1
Norway,2000,20--64,578,2645.8
Norway,2005,20--64,578,2741.1
Norway,2010,20--64,578,2914.5
Norway,2015,20--64,578,3091.5
Occupied Palestinian Territory,1970,20--64,275,426.7
Occupied Palestinian Territory,1975,20--64,275,491.1
Occupied Palestinian Territory,1980,20--64,275,555
Occupied Palestinian Territory,1985,20--64,275,663.5
Occupied Palestinian Territory,1990,20--64,275,807.3
Occupied Palestinian Territory,1995,20--64,275,1008.8
Occupied Palestinian Territory,2000,20--64,275,1267.9
Occupied Palestinian Territory,2005,20--64,275,1457.3
Occupied Palestinian Territory,2010,20--64,275,1741
Occupied Palestinian Territory,2015,20--64,275,2122.6
Oman,1970,20--64,512,293.3
Oman,1975,20--64,512,362
Oman,1980,20--64,512,493.8
Oman,1985,20--64,512,648
Oman,1990,20--64,512,800.4
Oman,1995,20--64,512,1072.7
Oman,2000,20--64,512,1109.7
Oman,2005,20--64,512,1309.6
Oman,2010,20--64,512,1909.7
Oman,2015,20--64,512,2935.2
Pakistan,1970,20--64,586,26093.8
Pakistan,1975,20--64,586,28981
Pakistan,1980,20--64,586,33576.4
Pakistan,1985,20--64,586,39861
Pakistan,1990,20--64,586,46361.9
Pakistan,1995,20--64,586,52849.8
Pakistan,2000,20--64,586,60949
Pakistan,2005,20--64,586,71058.2
Pakistan,2010,20--64,586,82650.2
Pakistan,2015,20--64,586,95229.9
Panama,1970,20--64,591,633.6
Panama,1975,20--64,591,739.2
Panama,1980,20--64,591,868.8
Panama,1985,20--64,591,1023.2
Panama,1990,20--64,591,1198.2
Panama,1995,20--64,591,1395.8
Panama,2000,20--64,591,1600.4
Panama,2005,20--64,591,1805.5
Panama,2010,20--64,591,2013.6
Panama,2015,20--64,591,2220.2
Papua New Guinea,1970,20--64,598,1089.1
Papua New Guinea,1975,20--64,598,1240.1
Papua New Guinea,1980,20--64,598,1425.6
Papua New Guinea,1985,20--64,598,1649
Papua New Guinea,1990,20--64,598,1908.7
Papua New Guinea,1995,20--64,598,2219.9
Papua New Guinea,2000,20--64,598,2585.1
Papua New Guinea,2005,20--64,598,2995.3
Papua New Guinea,2010,20--64,598,3430.9
Papua New Guinea,2015,20--64,598,3907.1
Paraguay,1970,20--64,600,969
Paraguay,1975,20--64,600,1146.7
Paraguay,1980,20--64,600,1355.6
Paraguay,1985,20--64,600,1604.4
Paraguay,1990,20--64,600,1882.3
Paraguay,1995,20--64,600,2148.5
Paraguay,2000,20--64,600,2460.7
Paraguay,2005,20--64,600,2831.4
Paraguay,2010,20--64,600,3182.2
Paraguay,2015,20--64,600,3554.7
Peru,1970,20--64,604,5579.1
Peru,1975,20--64,604,6457
Peru,1980,20--64,604,7481.3
Peru,1985,20--64,604,8767.1
Peru,1990,20--64,604,10204.3
Peru,1995,20--64,604,11661.8
Peru,2000,20--64,604,13081
Peru,2005,20--64,604,14466.8
Peru,2010,20--64,604,16072
Peru,2015,20--64,604,17705.6
Philippines,1970,20--64,608,14111.1
Philippines,1975,20--64,608,16906.7
Philippines,1980,20--64,608,20090.9
Philippines,1985,20--64,608,23893.2
Philippines,1990,20--64,608,28029.7
Philippines,1995,20--64,608,32498
Philippines,2000,20--64,608,37185
Philippines,2005,20--64,608,42152.5
Philippines,2010,20--64,608,48283
Philippines,2015,20--64,608,54067.3
Poland,1970,20--64,616,17632.2
Poland,1975,20--64,616,19135.1
Poland,1980,20--64,616,20738.2
Poland,1985,20--64,616,21942
Poland,1990,20--64,616,21920.6
Poland,1995,20--64,616,22199.1
Poland,2000,20--64,616,22899.7
Poland,2005,20--64,616,24138.5
Poland,2010,20--64,616,25099.5
Poland,2015,20--64,616,24570.7
Portugal,1970,20--64,620,4612.5
Portugal,1975,20--64,620,4924.3
Portugal,1980,20--64,620,5272.5
Portugal,1985,20--64,620,5566
Portugal,1990,20--64,620,5680.5
Portugal,1995,20--64,620,5985.7
Portugal,2000,20--64,620,6256.5
Portugal,2005,20--64,620,6468.9
Portugal,2010,20--64,620,6446.4
Portugal,2015,20--64,620,6241.1
Puerto Rico,1970,20--64,630,1253.7
Puerto Rico,1975,20--64,630,1436.2
Puerto Rico,1980,20--64,630,1593.7
Puerto Rico,1985,20--64,630,1742.4
Puerto Rico,1990,20--64,630,1893.8
Puerto Rico,1995,20--64,630,2035.1
Puerto Rico,2000,20--64,630,2160
Puerto Rico,2005,20--64,630,2167.1
Puerto Rico,2010,20--64,630,2172.6
Puerto Rico,2015,20--64,630,2179.8
Qatar,1970,20--64,634,57.3
Qatar,1975,20--64,634,90.5
Qatar,1980,20--64,634,125.7
Qatar,1985,20--64,634,236.9
Qatar,1990,20--64,634,305.6
Qatar,1995,20--64,634,334.7
Qatar,2000,20--64,634,383.9
Qatar,2005,20--64,634,587.2
Qatar,2010,20--64,634,1445.9
Qatar,2015,20--64,634,2009.4
Republic of Korea,1970,20--64,410,14061.1
Republic of Korea,1975,20--64,410,16112.6
Republic of Korea,1980,20--64,410,19061.8
Republic of Korea,1985,20--64,410,22255.4
Republic of Korea,1990,20--64,410,25358.4
Republic of Korea,1995,20--64,410,27861.1
Republic of Korea,2000,20--64,410,29420.7
Republic of Korea,2005,20--64,410,30809.6
Republic of Korea,2010,20--64,410,32201.8
Republic of Korea,2015,20--64,410,33824.6
Republic of Moldova,1970,20--64,498,1863.1
Republic of Moldova,1975,20--64,498,2070.9
Republic of Moldova,1980,20--64,498,2248.1
Republic of Moldova,1985,20--64,498,2413.8
Republic of Moldova,1990,20--64,498,2443.6
Republic of Moldova,1995,20--64,498,2428.3
Republic of Moldova,2000,20--64,498,2420.1
Republic of Moldova,2005,20--64,498,2558.6
Republic of Moldova,2010,20--64,498,2663.5
Republic of Moldova,2015,20--64,498,2779.9
Reunion,1970,20--64,638,184.7
Reunion,1975,20--64,638,204.8
Reunion,1980,20--64,638,229.7
Reunion,1985,20--64,638,277.3
Reunion,1990,20--64,638,323.7
Reunion,1995,20--64,638,370.8
Reunion,2000,20--64,638,412.5
Reunion,2005,20--64,638,448
Reunion,2010,20--64,638,478.3
Reunion,2015,20--64,638,496.9
Romania,1970,20--64,642,11580.9
Romania,1975,20--64,642,12299.6
Romania,1980,20--64,642,12801.7
Romania,1985,20--64,642,13111.1
Romania,1990,20--64,642,13493.6
Romania,1995,20--64,642,13441.3
Romania,2000,20--64,642,13290.1
Romania,2005,20--64,642,13042.3
Romania,2010,20--64,642,12736.6
Romania,2015,20--64,642,12343.6
Russian Federation,1970,20--64,643,73796.7
Russian Federation,1975,20--64,643,78059.7
Russian Federation,1980,20--64,643,82568.3
Russian Federation,1985,20--64,643,87332.8
Russian Federation,1990,20--64,643,88424.1
Russian Federation,1995,20--64,643,87795.2
Russian Federation,2000,20--64,643,89363.3
Russian Federation,2005,20--64,643,89804.2
Russian Federation,2010,20--64,643,94297.2
Russian Federation,2015,20--64,643,93926.7
Rwanda,1970,20--64,646,1431.9
Rwanda,1975,20--64,646,1693.7
Rwanda,1980,20--64,646,2014.2
Rwanda,1985,20--64,646,2343.3
Rwanda,1990,20--64,646,2737.6
Rwanda,1995,20--64,646,2473.9
Rwanda,2000,20--64,646,3145.5
Rwanda,2005,20--64,646,3791.5
Rwanda,2010,20--64,646,4608.2
Rwanda,2015,20--64,646,5349.6
Saint Lucia,1970,20--64,662,37.1
Saint Lucia,1975,20--64,662,41.1
Saint Lucia,1980,20--64,662,45.6
Saint Lucia,1985,20--64,662,53.1
Saint Lucia,1990,20--64,662,62.5
Saint Lucia,1995,20--64,662,70.3
Saint Lucia,2000,20--64,662,78.2
Saint Lucia,2005,20--64,662,89
Saint Lucia,2010,20--64,662,100.6
Saint Lucia,2015,20--64,662,109.6
Saint Vincent and the Grenadines,1970,20--64,670,30.9
Saint Vincent and the Grenadines,1975,20--64,670,33.4
Saint Vincent and the Grenadines,1980,20--64,670,37.8
Saint Vincent and the Grenadines,1985,20--64,670,43.8
Saint Vincent and the Grenadines,1990,20--64,670,47.9
Saint Vincent and the Grenadines,1995,20--64,670,51.7
Saint Vincent and the Grenadines,2000,20--64,670,55.1
Saint Vincent and the Grenadines,2005,20--64,670,59.3
Saint Vincent and the Grenadines,2010,20--64,670,62.4
Saint Vincent and the Grenadines,2015,20--64,670,64.8
Samoa,1970,20--64,882,50.2
Samoa,1975,20--64,882,53.7
Samoa,1980,20--64,882,58.2
Samoa,1985,20--64,882,64.8
Samoa,1990,20--64,882,69.8
Samoa,1995,20--64,882,74.7
Samoa,2000,20--64,882,77.8
Samoa,2005,20--64,882,82.2
Samoa,2010,20--64,882,86.1
Samoa,2015,20--64,882,90.7
Sao Tome and Principe,1970,20--64,678,27.5
Sao Tome and Principe,1975,20--64,678,31
Sao Tome and Principe,1980,20--64,678,35.4
Sao Tome and Principe,1985,20--64,678,38.4
Sao Tome and Principe,1990,20--64,678,41.9
Sao Tome and Principe,1995,20--64,678,46.3
Sao Tome and Principe,2000,20--64,678,54.7
Sao Tome and Principe,2005,20--64,678,61.7
Sao Tome and Principe,2010,20--64,678,72.6
Sao Tome and Principe,2015,20--64,678,83.8
Saudi Arabia,1970,20--64,682,2483.8
Saudi Arabia,1975,20--64,682,3181.9
Saudi Arabia,1980,20--64,682,4289.1
Saudi Arabia,1985,20--64,682,6079.3
Saudi Arabia,1990,20--64,682,7566.2
Saudi Arabia,1995,20--64,682,8735.5
Saudi Arabia,2000,20--64,682,10884.9
Saudi Arabia,2005,20--64,682,13356.1
Saudi Arabia,2010,20--64,682,15805.2
Saudi Arabia,2015,20--64,682,20046.8
Senegal,1970,20--64,686,1813.6
Senegal,1975,20--64,686,2086.4
Senegal,1980,20--64,686,2263.6
Senegal,1985,20--64,686,2542.9
Senegal,1990,20--64,686,2936.9
Senegal,1995,20--64,686,3451.9
Senegal,2000,20--64,686,3978.6
Senegal,2005,20--64,686,4704.3
Senegal,2010,20--64,686,5516.4
Senegal,2015,20--64,686,6510.1
Serbia,1970,20--64,688,4603.6
Serbia,1975,20--64,688,4940.7
Serbia,1980,20--64,688,5222.3
Serbia,1985,20--64,688,5511.3
Serbia,1990,20--64,688,5612
Serbia,1995,20--64,688,5788
Serbia,2000,20--64,688,5531
Serbia,2005,20--64,688,5431
Serbia,2010,20--64,688,5548.9
Serbia,2015,20--64,688,5392.3
Seychelles,1970,20--64,690,20.7
Seychelles,1975,20--64,690,24.7
Seychelles,1980,20--64,690,28.7
Seychelles,1985,20--64,690,32.8
Seychelles,1990,20--64,690,33.1
Seychelles,1995,20--64,690,39.6
Seychelles,2000,20--64,690,43.5
Seychelles,2005,20--64,690,52.9
Seychelles,2010,20--64,690,56
Seychelles,2015,20--64,690,59.9
Sierra Leone,1970,20--64,694,1213.4
Sierra Leone,1975,20--64,694,1302.9
Sierra Leone,1980,20--64,694,1407.4
Sierra Leone,1985,20--64,694,1523.9
Sierra Leone,1990,20--64,694,1677.5
Sierra Leone,1995,20--64,694,1623.1
Sierra Leone,2000,20--64,694,1720.2
Sierra Leone,2005,20--64,694,2167.4
Sierra Leone,2010,20--64,694,2775.2
Sierra Leone,2015,20--64,694,3175.6
Singapore,1970,20--64,702,953.8
Singapore,1975,20--64,702,1134.5
Singapore,1980,20--64,702,1359.8
Singapore,1985,20--64,702,1658
Singapore,1990,20--64,702,1947.5
Singapore,1995,20--64,702,2262.5
Singapore,2000,20--64,702,2536.1
Singapore,2005,20--64,702,2960.8
Singapore,2010,20--64,702,3385.5
Singapore,2015,20--64,702,3677.8
Slovakia,1970,20--64,703,2414.1
Slovakia,1975,20--64,703,2592.2
Slovakia,1980,20--64,703,2754.5
Slovakia,1985,20--64,703,2943.1
Slovakia,1990,20--64,703,2961.2
Slovakia,1995,20--64,703,3083.1
Slovakia,2000,20--64,703,3264.1
Slovakia,2005,20--64,703,3439
Slovakia,2010,20--64,703,3554.1
Slovakia,2015,20--64,703,3553.4
Slovenia,1970,20--64,705,954.1
Slovenia,1975,20--64,705,1004.3
Slovenia,1980,20--64,705,1056.8
Slovenia,1985,20--64,705,1171.2
Slovenia,1990,20--64,705,1232.5
Slovenia,1995,20--64,705,1232.2
Slovenia,2000,20--64,705,1254
Slovenia,2005,20--64,705,1282.6
Slovenia,2010,20--64,705,1320.2
Slovenia,2015,20--64,705,1300.5
Solomon Islands,1970,20--64,90,68.4
Solomon Islands,1975,20--64,90,76.2
Solomon Islands,1980,20--64,90,90.8
Solomon Islands,1985,20--64,90,107
Solomon Islands,1990,20--64,90,125
Solomon Islands,1995,20--64,90,152
Solomon Islands,2000,20--64,90,182.8
Solomon Islands,2005,20--64,90,212
Solomon Islands,2010,20--64,90,240.1
Solomon Islands,2015,20--64,90,271.8
Somalia,1970,20--64,706,1494.4
Somalia,1975,20--64,706,1672.2
Somalia,1980,20--64,706,2606.3
Somalia,1985,20--64,706,2573.3
Somalia,1990,20--64,706,2644.8
Somalia,1995,20--64,706,2608.2
Somalia,2000,20--64,706,2949.1
Somalia,2005,20--64,706,3321.3
Somalia,2010,20--64,706,4720.5
Somalia,2015,20--64,706,5506.4
South Africa,1970,20--64,710,9924.7
South Africa,1975,20--64,710,11397.6
South Africa,1980,20--64,710,13062.3
South Africa,1985,20--64,710,15093.1
South Africa,1990,20--64,710,17312
South Africa,1995,20--64,710,20705.8
South Africa,2000,20--64,710,22822.4
South Africa,2005,20--64,710,25178.5
South Africa,2010,20--64,710,27843.1
South Africa,2015,20--64,710,31113.8
South Sudan,1970,20--64,728,1637.5
South Sudan,1975,20--64,728,1790.2
South Sudan,1980,20--64,728,2011.1
South Sudan,1985,20--64,728,2323.1
South Sudan,1990,20--64,728,2456.2
South Sudan,1995,20--64,728,2311.8
South Sudan,2000,20--64,728,2817
South Sudan,2005,20--64,728,3396.4
South Sudan,2010,20--64,728,4264.8
South Sudan,2015,20--64,728,5163.1
Spain,1970,20--64,724,18457.1
Spain,1975,20--64,724,19342
Spain,1980,20--64,724,20475.1
Spain,1985,20--64,724,21824.9
Spain,1990,20--64,724,22779.6
Spain,1995,20--64,724,23919
Spain,2000,20--64,724,25307.6
Spain,2005,20--64,724,27964.3
Spain,2010,20--64,724,29601.8
Spain,2015,20--64,724,28625.1
Sri Lanka,1970,20--64,144,5685.3
Sri Lanka,1975,20--64,144,6479.8
Sri Lanka,1980,20--64,144,7368.6
Sri Lanka,1985,20--64,144,8159.2
Sri Lanka,1990,20--64,144,9114.9
Sri Lanka,1995,20--64,144,9923.4
Sri Lanka,2000,20--64,144,10727.3
Sri Lanka,2005,20--64,144,11502.7
Sri Lanka,2010,20--64,144,11955.4
Sri Lanka,2015,20--64,144,12111
Sudan,1970,20--64,729,4165
Sudan,1975,20--64,729,4845.3
Sudan,1980,20--64,729,5732
Sudan,1985,20--64,729,6826.4
Sudan,1990,20--64,729,8137
Sudan,1995,20--64,729,10263.7
Sudan,2000,20--64,729,11938.8
Sudan,2005,20--64,729,13850.8
Sudan,2010,20--64,729,15955.7
Sudan,2015,20--64,729,17049.3
Suriname,1970,20--64,740,137.7
Suriname,1975,20--64,740,134.5
Suriname,1980,20--64,740,155.3
Suriname,1985,20--64,740,181.4
Suriname,1990,20--64,740,207.9
Suriname,1995,20--64,740,231.6
Suriname,2000,20--64,740,247.9
Suriname,2005,20--64,740,268.4
Suriname,2010,20--64,740,293.2
Suriname,2015,20--64,740,317.7
Swaziland,1970,20--64,748,175.3
Swaziland,1975,20--64,748,199.9
Swaziland,1980,20--64,748,228
Swaziland,1985,20--64,748,265.4
Swaziland,1990,20--64,748,331.1
Swaziland,1995,20--64,748,372.1
Swaziland,2000,20--64,748,426.9
Swaziland,2005,20--64,748,462
Swaziland,2010,20--64,748,538.9
Swaziland,2015,20--64,748,631.5
Sweden,1970,20--64,752,4717.2
Sweden,1975,20--64,752,4723.8
Sweden,1980,20--64,752,4759.6
Sweden,1985,20--64,752,4809.2
Sweden,1990,20--64,752,4937.2
Sweden,1995,20--64,752,5111.8
Sweden,2000,20--64,752,5198.6
Sweden,2005,20--64,752,5311.4
Sweden,2010,20--64,752,5481.1
Sweden,2015,20--64,752,5655.7
Switzerland,1970,20--64,756,3557.1
Switzerland,1975,20--64,756,3662.8
Switzerland,1980,20--64,756,3672.9
Switzerland,1985,20--64,756,3908.6
Switzerland,1990,20--64,756,4131.6
Switzerland,1995,20--64,756,4353.4
Switzerland,2000,20--64,756,4404.8
Switzerland,2005,20--64,756,4596.8
Switzerland,2010,20--64,756,4870.4
Switzerland,2015,20--64,756,5157.2
Syrian Arab Republic,1970,20--64,760,2402
Syrian Arab Republic,1975,20--64,760,2861.6
Syrian Arab Republic,1980,20--64,760,3357
Syrian Arab Republic,1985,20--64,760,4035.6
Syrian Arab Republic,1990,20--64,760,4812.2
Syrian Arab Republic,1995,20--64,760,5883.7
Syrian Arab Republic,2000,20--64,760,7162.8
Syrian Arab Republic,2005,20--64,760,8379.8
Syrian Arab Republic,2010,20--64,760,10429.3
Syrian Arab Republic,2015,20--64,760,8682.6
Taiwan Province of China,1970,20--64,158,6443.9
Taiwan Province of China,1975,20--64,158,7664.7
Taiwan Province of China,1980,20--64,158,9265.8
Taiwan Province of China,1985,20--64,158,10590.5
Taiwan Province of China,1990,20--64,158,11671.3
Taiwan Province of China,1995,20--64,158,12514.3
Taiwan Province of China,2000,20--64,158,13501.8
Taiwan Province of China,2005,20--64,158,14612.3
Taiwan Province of China,2010,20--64,158,15359.8
Taiwan Province of China,2015,20--64,158,15851
Tajikistan,1970,20--64,762,1153.2
Tajikistan,1975,20--64,762,1343.8
Tajikistan,1980,20--64,762,1592
Tajikistan,1985,20--64,762,1931.8
Tajikistan,1990,20--64,762,2246.4
Tajikistan,1995,20--64,762,2424.4
Tajikistan,2000,20--64,762,2621.9
Tajikistan,2005,20--64,762,3131.7
Tajikistan,2010,20--64,762,3780.8
Tajikistan,2015,20--64,762,4396.1
Thailand,1970,20--64,764,15685.6
Thailand,1975,20--64,764,18313.1
Thailand,1980,20--64,764,21608.7
Thailand,1985,20--64,764,25780
Thailand,1990,20--64,764,30773.8
Thailand,1995,20--64,764,33982.9
Thailand,2000,20--64,764,38088.1
Thailand,2005,20--64,764,40911.4
Thailand,2010,20--64,764,43205
Thailand,2015,20--64,764,44232.1
The former Yugoslav Republic of Macedonia,1970,20--64,807,857.2
The former Yugoslav Republic of Macedonia,1975,20--64,807,953
The former Yugoslav Republic of Macedonia,1980,20--64,807,1048.7
The former Yugoslav Republic of Macedonia,1985,20--64,807,1126.4
The former Yugoslav Republic of Macedonia,1990,20--64,807,1161.8
The former Yugoslav Republic of Macedonia,1995,20--64,807,1145.9
The former Yugoslav Republic of Macedonia,2000,20--64,807,1203
The former Yugoslav Republic of Macedonia,2005,20--64,807,1256
The former Yugoslav Republic of Macedonia,2010,20--64,807,1303.9
The former Yugoslav Republic of Macedonia,2015,20--64,807,1337.3
Timor-Leste,1970,20--64,626,271.5
Timor-Leste,1975,20--64,626,301.6
Timor-Leste,1980,20--64,626,266.6
Timor-Leste,1985,20--64,626,312.6
Timor-Leste,1990,20--64,626,350.8
Timor-Leste,1995,20--64,626,405.9
Timor-Leste,2000,20--64,626,314.8
Timor-Leste,2005,20--64,626,378.7
Timor-Leste,2010,20--64,626,458.2
Timor-Leste,2015,20--64,626,497.2
Togo,1970,20--64,768,897.5
Togo,1975,20--64,768,999.2
Togo,1980,20--64,768,1103.3
Togo,1985,20--64,768,1305.5
Togo,1990,20--64,768,1518.7
Togo,1995,20--64,768,1720.6
Togo,2000,20--64,768,2017.9
Togo,2005,20--64,768,2385.3
Togo,2010,20--64,768,2798.7
Togo,2015,20--64,768,3333.9
Tonga,1970,20--64,776,32.9
Tonga,1975,20--64,776,35.3
Tonga,1980,20--64,776,39.6
Tonga,1985,20--64,776,39.3
Tonga,1990,20--64,776,42.7
Tonga,1995,20--64,776,42.5
Tonga,2000,20--64,776,43.2
Tonga,2005,20--64,776,46.5
Tonga,2010,20--64,776,48
Tonga,2015,20--64,776,49.6
Trinidad and Tobago,1970,20--64,780,407.9
Trinidad and Tobago,1975,20--64,780,459.5
Trinidad and Tobago,1980,20--64,780,521.5
Trinidad and Tobago,1985,20--64,780,590.1
Trinidad and Tobago,1990,20--64,780,625.6
Trinidad and Tobago,1995,20--64,780,670.6
Trinidad and Tobago,2000,20--64,780,717.4
Trinidad and Tobago,2005,20--64,780,793.4
Trinidad and Tobago,2010,20--64,780,842.8
Trinidad and Tobago,2015,20--64,780,863.2
Tunisia,1970,20--64,788,2024.6
Tunisia,1975,20--64,788,2340.6
Tunisia,1980,20--64,788,2731.4
Tunisia,1985,20--64,788,3320
Tunisia,1990,20--64,788,3923
Tunisia,1995,20--64,788,4567.5
Tunisia,2000,20--64,788,5140.4
Tunisia,2005,20--64,788,5716.6
Tunisia,2010,20--64,788,6417.4
Tunisia,2015,20--64,788,6918.1
Turkey,1970,20--64,792,15004.1
Turkey,1975,20--64,792,17259.6
Turkey,1980,20--64,792,19706.1
Turkey,1985,20--64,792,23073.3
Turkey,1990,20--64,792,26321.6
Turkey,1995,20--64,792,29834.9
Turkey,2000,20--64,792,33562.2
Turkey,2005,20--64,792,37623.6
Turkey,2010,20--64,792,41498.9
Turkey,2015,20--64,792,45470.2
Turkmenistan,1970,20--64,795,894.2
Turkmenistan,1975,20--64,795,1030.5
Turkmenistan,1980,20--64,795,1223.3
Turkmenistan,1985,20--64,795,1451.9
Turkmenistan,1990,20--64,795,1669.4
Turkmenistan,1995,20--64,795,1933.7
Turkmenistan,2000,20--64,795,2206.7
Turkmenistan,2005,20--64,795,2433.8
Turkmenistan,2010,20--64,795,2813.8
Turkmenistan,2015,20--64,795,3179.6
Uganda,1970,20--64,800,3789.4
Uganda,1975,20--64,800,4314.3
Uganda,1980,20--64,800,4959.1
Uganda,1985,20--64,800,5731.3
Uganda,1990,20--64,800,6720.7
Uganda,1995,20--64,800,7694.8
Uganda,2000,20--64,800,8794.3
Uganda,2005,20--64,800,10518.6
Uganda,2010,20--64,800,12662
Uganda,2015,20--64,800,15422.3
Ukraine,1970,20--64,804,27021.2
Ukraine,1975,20--64,804,28491.9
Ukraine,1980,20--64,804,29474.3
Ukraine,1985,20--64,804,30731.1
Ukraine,1990,20--64,804,30745.6
Ukraine,1995,20--64,804,30219.2
Ukraine,2000,20--64,804,29950.5
Ukraine,2005,20--64,804,29148.2
Ukraine,2010,20--64,804,29380.6
Ukraine,2015,20--64,804,28726.5
United Arab Emirates,1970,20--64,784,128.9
United Arab Emirates,1975,20--64,784,332.7
United Arab Emirates,1980,20--64,784,659.5
United Arab Emirates,1985,20--64,784,838.4
United Arab Emirates,1990,20--64,784,1101.4
United Arab Emirates,1995,20--64,784,1546.8
United Arab Emirates,2000,20--64,784,2037.3
United Arab Emirates,2005,20--64,784,3320.2
United Arab Emirates,2010,20--64,784,6773.7
United Arab Emirates,2015,20--64,784,7469.6
United Kingdom of Great Britain and Northern Ireland,1970,20--64,826,31142.9
United Kingdom of Great Britain and Northern Ireland,1975,20--64,826,31015.6
United Kingdom of Great Britain and Northern Ireland,1980,20--64,826,31260.9
