Area,Year,Age,Education,ISOCode,Distribution
Spain,2015,15+,Short Post Secondary,724,7.3
Sweden,2015,15+,Short Post Secondary,752,12.9
Switzerland,2015,15+,Short Post Secondary,756,9.3
Syrian Arab Republic,2015,15+,Short Post Secondary,760,6
Taiwan Province of China,2015,15+,Short Post Secondary,158,13.7
United Kingdom of Great Britain and Northern Ireland,2015,15+,Short Post Secondary,826,13
United States of America,2015,15+,Short Post Secondary,840,7.2
Uruguay,2015,15+,Short Post Secondary,858,4.3
Argentina,2015,25+,Short Post Secondary,32,9.6
Australia,2015,25+,Short Post Secondary,36,13.5
Austria,2015,25+,Short Post Secondary,40,14.5
Bahrain,2015,25+,Short Post Secondary,48,10.7
Belgium,2015,25+,Short Post Secondary,56,19.9
Belize,2015,25+,Short Post Secondary,84,9.8
Bolivia (Plurinational State of),2015,25+,Short Post Secondary,68,5
Bosnia and Herzegovina,2015,25+,Short Post Secondary,70,4.4
Botswana,2015,25+,Short Post Secondary,72,11.2
Brazil,2015,25+,Short Post Secondary,76,0
Bulgaria,2015,25+,Short Post Secondary,100,1.6
Canada,2015,25+,Short Post Secondary,124,37.5
China,2015,25+,Short Post Secondary,156,6.7
Colombia,2015,25+,Short Post Secondary,170,5.3
Croatia,2015,25+,Short Post Secondary,191,7
Czech Republic,2015,25+,Short Post Secondary,203,5.1
Denmark,2015,25+,Short Post Secondary,208,5.3
Egypt,2015,25+,Short Post Secondary,818,4.8
Estonia,2015,25+,Short Post Secondary,233,18.6
Finland,2015,25+,Short Post Secondary,246,12.6
France,2015,25+,Short Post Secondary,250,14.1
Georgia,2015,25+,Short Post Secondary,268,13.4
Germany,2015,25+,Short Post Secondary,276,8.9
Greece,2015,25+,Short Post Secondary,300,13.5
Hong Kong Special Administrative Region of China,2015,25+,Short Post Secondary,344,8.5
Hungary,2015,25+,Short Post Secondary,348,4.3
Iceland,2015,25+,Short Post Secondary,352,9.9
Indonesia,2015,25+,Short Post Secondary,360,3.1
Ireland,2015,25+,Short Post Secondary,372,22.8
Italy,2015,25+,Short Post Secondary,380,0.4
Jordan,2015,25+,Short Post Secondary,400,9.6
Kenya,2015,25+,Short Post Secondary,404,6.4
Latvia,2015,25+,Short Post Secondary,428,8.9
Lithuania,2015,25+,Short Post Secondary,440,24.2
Luxembourg,2015,25+,Short Post Secondary,442,7.3
Mexico,2015,25+,Short Post Secondary,484,1.9
Montenegro,2015,25+,Short Post Secondary,499,6.4
Netherlands,2015,25+,Short Post Secondary,528,2.5
New Zealand,2015,25+,Short Post Secondary,554,20.9
Norway,2015,25+,Short Post Secondary,578,11.8
Panama,2015,25+,Short Post Secondary,591,1.3
Poland,2015,25+,Short Post Secondary,616,3.3
Portugal,2015,25+,Short Post Secondary,620,14.3
Puerto Rico,2015,25+,Short Post Secondary,630,10
Republic of Korea,2015,25+,Short Post Secondary,410,12.7
Romania,2015,25+,Short Post Secondary,642,4
Saint Lucia,2015,25+,Short Post Secondary,662,10.5
Saudi Arabia,2015,25+,Short Post Secondary,682,6.9
Slovakia,2015,25+,Short Post Secondary,703,2.2
Slovenia,2015,25+,Short Post Secondary,705,9.7
South Africa,2015,25+,Short Post Secondary,710,3.5
Spain,2015,25+,Short Post Secondary,724,7.7
Sweden,2015,25+,Short Post Secondary,752,13.7
Switzerland,2015,25+,Short Post Secondary,756,10.1
Syrian Arab Republic,2015,25+,Short Post Secondary,760,7.1
Taiwan Province of China,2015,25+,Short Post Secondary,158,14.8
United Kingdom of Great Britain and Northern Ireland,2015,25+,Short Post Secondary,826,14.1
United States of America,2015,25+,Short Post Secondary,840,8
Uruguay,2015,25+,Short Post Secondary,858,5
Argentina,2015,20--64,Short Post Secondary,32,10.9
Australia,2015,20--64,Short Post Secondary,36,14
Austria,2015,20--64,Short Post Secondary,40,16.6
Bahrain,2015,20--64,Short Post Secondary,48,10.6
Belgium,2015,20--64,Short Post Secondary,56,21.8
Belize,2015,20--64,Short Post Secondary,84,10.5
Bolivia (Plurinational State of),2015,20--64,Short Post Secondary,68,4.9
Bosnia and Herzegovina,2015,20--64,Short Post Secondary,70,4.1
Botswana,2015,20--64,Short Post Secondary,72,11.7
Brazil,2015,20--64,Short Post Secondary,76,0
Bulgaria,2015,20--64,Short Post Secondary,100,1.4
Canada,2015,20--64,Short Post Secondary,124,37.7
China,2015,20--64,Short Post Secondary,156,8.2
Colombia,2015,20--64,Short Post Secondary,170,5.8
Croatia,2015,20--64,Short Post Secondary,191,6.9
Czech Republic,2015,20--64,Short Post Secondary,203,5.1
Denmark,2015,20--64,Short Post Secondary,208,5.8
Egypt,2015,20--64,Short Post Secondary,818,5.4
Estonia,2015,20--64,Short Post Secondary,233,18.2
Finland,2015,20--64,Short Post Secondary,246,10.9
France,2015,20--64,Short Post Secondary,250,16.9
Georgia,2015,20--64,Short Post Secondary,268,13.1
Germany,2015,20--64,Short Post Secondary,276,10.7
Greece,2015,20--64,Short Post Secondary,300,16.8
Hong Kong Special Administrative Region of China,2015,20--64,Short Post Secondary,344,9.9
Hungary,2015,20--64,Short Post Secondary,348,5.9
Iceland,2015,20--64,Short Post Secondary,352,9.1
Indonesia,2015,20--64,Short Post Secondary,360,3.4
Ireland,2015,20--64,Short Post Secondary,372,24.9
Italy,2015,20--64,Short Post Secondary,380,0.4
Jordan,2015,20--64,Short Post Secondary,400,9.3
Kenya,2015,20--64,Short Post Secondary,404,6.3
Latvia,2015,20--64,Short Post Secondary,428,8.8
Lithuania,2015,20--64,Short Post Secondary,440,23.3
Luxembourg,2015,20--64,Short Post Secondary,442,6.8
Mexico,2015,20--64,Short Post Secondary,484,2
Montenegro,2015,20--64,Short Post Secondary,499,5.8
Netherlands,2015,20--64,Short Post Secondary,528,2.6
New Zealand,2015,20--64,Short Post Secondary,554,20.8
Norway,2015,20--64,Short Post Secondary,578,12.7
Panama,2015,20--64,Short Post Secondary,591,1.4
Poland,2015,20--64,Short Post Secondary,616,3.4
Portugal,2015,20--64,Short Post Secondary,620,18.2
Puerto Rico,2015,20--64,Short Post Secondary,630,11.2
Republic of Korea,2015,20--64,Short Post Secondary,410,15
Romania,2015,20--64,Short Post Secondary,642,3.4
Saint Lucia,2015,20--64,Short Post Secondary,662,12
Saudi Arabia,2015,20--64,Short Post Secondary,682,7.1
Slovakia,2015,20--64,Short Post Secondary,703,1.9
Slovenia,2015,20--64,Short Post Secondary,705,10.7
South Africa,2015,20--64,Short Post Secondary,710,3.4
Spain,2015,20--64,Short Post Secondary,724,9.4
Sweden,2015,20--64,Short Post Secondary,752,14.8
Switzerland,2015,20--64,Short Post Secondary,756,10.6
Syrian Arab Republic,2015,20--64,Short Post Secondary,760,7.7
Taiwan Province of China,2015,20--64,Short Post Secondary,158,16.7
United Kingdom of Great Britain and Northern Ireland,2015,20--64,Short Post Secondary,826,15.2
United States of America,2015,20--64,Short Post Secondary,840,8.4
Uruguay,2015,20--64,Short Post Secondary,858,4.7
Argentina,2015,15+,Bachelor,32,7.5
Australia,2015,15+,Bachelor,36,17.1
Austria,2015,15+,Bachelor,40,1.7
Bahrain,2015,15+,Bachelor,48,6.8
Belgium,2015,15+,Bachelor,56,0.7
Belize,2015,15+,Bachelor,84,3.9
Bolivia (Plurinational State of),2015,15+,Bachelor,68,10.2
Bosnia and Herzegovina,2015,15+,Bachelor,70,7.9
Botswana,2015,15+,Bachelor,72,5.2
Brazil,2015,15+,Bachelor,76,10
Bulgaria,2015,15+,Bachelor,100,9.3
Canada,2015,15+,Bachelor,124,16.9
China,2015,15+,Bachelor,156,4.2
Colombia,2015,15+,Bachelor,170,9.5
Croatia,2015,15+,Bachelor,191,10.8
Czech Republic,2015,15+,Bachelor,203,2.7
Denmark,2015,15+,Bachelor,208,15.6
Egypt,2015,15+,Bachelor,818,14.9
Estonia,2015,15+,Bachelor,233,5
Finland,2015,15+,Bachelor,246,12.3
France,2015,15+,Bachelor,250,8.4
Georgia,2015,15+,Bachelor,268,15.2
Germany,2015,15+,Bachelor,276,12.6
Greece,2015,15+,Bachelor,300,13
Hong Kong Special Administrative Region of China,2015,15+,Bachelor,344,14.4
Hungary,2015,15+,Bachelor,348,12.3
Iceland,2015,15+,Bachelor,352,15.5
Indonesia,2015,15+,Bachelor,360,5
Ireland,2015,15+,Bachelor,372,16.4
Italy,2015,15+,Bachelor,380,3.4
Jordan,2015,15+,Bachelor,400,11.9
Kenya,2015,15+,Bachelor,404,1.6
Latvia,2015,15+,Bachelor,428,11.7
Lithuania,2015,15+,Bachelor,440,16.5
Luxembourg,2015,15+,Bachelor,442,7.2
Mexico,2015,15+,Bachelor,484,10.8
Montenegro,2015,15+,Bachelor,499,11.8
Netherlands,2015,15+,Bachelor,528,16.2
New Zealand,2015,15+,Bachelor,554,13.8
Norway,2015,15+,Bachelor,578,14.6
Panama,2015,15+,Bachelor,591,15.2
Poland,2015,15+,Bachelor,616,6.3
Portugal,2015,15+,Bachelor,620,2.4
Puerto Rico,2015,15+,Bachelor,630,16.1
Republic of Korea,2015,15+,Bachelor,410,21.4
Romania,2015,15+,Bachelor,642,15.3
Saint Lucia,2015,15+,Bachelor,662,4.7
Saudi Arabia,2015,15+,Bachelor,682,19.2
Slovakia,2015,15+,Bachelor,703,3.4
Slovenia,2015,15+,Bachelor,705,10
South Africa,2015,15+,Bachelor,710,2.6
Spain,2015,15+,Bachelor,724,10
Sweden,2015,15+,Bachelor,752,11.5
Switzerland,2015,15+,Bachelor,756,8.3
Syrian Arab Republic,2015,15+,Bachelor,760,4.9
Taiwan Province of China,2015,15+,Bachelor,158,16.8
United Kingdom of Great Britain and Northern Ireland,2015,15+,Bachelor,826,12.6
United States of America,2015,15+,Bachelor,840,17.1
Uruguay,2015,15+,Bachelor,858,5.7
Argentina,2015,25+,Bachelor,32,8.5
Australia,2015,25+,Bachelor,36,18.6
Austria,2015,25+,Bachelor,40,1
Bahrain,2015,25+,Bachelor,48,7.4
Belgium,2015,25+,Bachelor,56,0.3
Belize,2015,25+,Bachelor,84,4.7
Bolivia (Plurinational State of),2015,25+,Bachelor,68,12.3
Bosnia and Herzegovina,2015,25+,Bachelor,70,8.1
Botswana,2015,25+,Bachelor,72,6.1
Brazil,2015,25+,Bachelor,76,11.6
Bulgaria,2015,25+,Bachelor,100,9.6
Canada,2015,25+,Bachelor,124,18.4
China,2015,25+,Bachelor,156,4.1
Colombia,2015,25+,Bachelor,170,10.5
Croatia,2015,25+,Bachelor,191,11.8
Czech Republic,2015,25+,Bachelor,203,2.3
Denmark,2015,25+,Bachelor,208,17.4
Egypt,2015,25+,Bachelor,818,17.1
Estonia,2015,25+,Bachelor,233,4.8
Finland,2015,25+,Bachelor,246,13.2
France,2015,25+,Bachelor,250,8.7
Georgia,2015,25+,Bachelor,268,15.8
Germany,2015,25+,Bachelor,276,13.5
Greece,2015,25+,Bachelor,300,14
Hong Kong Special Administrative Region of China,2015,25+,Bachelor,344,14.6
Hungary,2015,25+,Bachelor,348,12.9
Iceland,2015,25+,Bachelor,352,17.6
Indonesia,2015,25+,Bachelor,360,5.7
Ireland,2015,25+,Bachelor,372,17.5
Italy,2015,25+,Bachelor,380,3.1
Jordan,2015,25+,Bachelor,400,15
Kenya,2015,25+,Bachelor,404,2
Latvia,2015,25+,Bachelor,428,12.4
Lithuania,2015,25+,Bachelor,440,17.6
Luxembourg,2015,25+,Bachelor,442,7.1
Mexico,2015,25+,Bachelor,484,12.5
Montenegro,2015,25+,Bachelor,499,13
Netherlands,2015,25+,Bachelor,528,17.7
New Zealand,2015,25+,Bachelor,554,14.5
Norway,2015,25+,Bachelor,578,15.9
Panama,2015,25+,Bachelor,591,17.5
Poland,2015,25+,Bachelor,616,6
Portugal,2015,25+,Bachelor,620,2.5
Puerto Rico,2015,25+,Bachelor,630,18.1
Republic of Korea,2015,25+,Bachelor,410,23.3
Romania,2015,25+,Bachelor,642,16.3
Saint Lucia,2015,25+,Bachelor,662,5.3
Saudi Arabia,2015,25+,Bachelor,682,21.7
Slovakia,2015,25+,Bachelor,703,2.8
Slovenia,2015,25+,Bachelor,705,10.8
South Africa,2015,25+,Bachelor,710,3
Spain,2015,25+,Bachelor,724,10.3
Sweden,2015,25+,Bachelor,752,11.9
Switzerland,2015,25+,Bachelor,756,8.7
Syrian Arab Republic,2015,25+,Bachelor,760,6.3
Taiwan Province of China,2015,25+,Bachelor,158,17.8
United Kingdom of Great Britain and Northern Ireland,2015,25+,Bachelor,826,13.4
United States of America,2015,25+,Bachelor,840,18.8
Uruguay,2015,25+,Bachelor,858,6.6
Argentina,2015,20--64,Bachelor,32,9.1
Australia,2015,20--64,Bachelor,36,20.8
Austria,2015,20--64,Bachelor,40,2.3
Bahrain,2015,20--64,Bachelor,48,7.3
Belgium,2015,20--64,Bachelor,56,0.9
Belize,2015,20--64,Bachelor,84,4.7
Bolivia (Plurinational State of),2015,20--64,Bachelor,68,13
Bosnia and Herzegovina,2015,20--64,Bachelor,70,9.9
Botswana,2015,20--64,Bachelor,72,6.3
Brazil,2015,20--64,Bachelor,76,11.8
Bulgaria,2015,20--64,Bachelor,100,10.8
Canada,2015,20--64,Bachelor,124,20.2
China,2015,20--64,Bachelor,156,5
Colombia,2015,20--64,Bachelor,170,11.3
Croatia,2015,20--64,Bachelor,191,13.1
Czech Republic,2015,20--64,Bachelor,203,3.6
Denmark,2015,20--64,Bachelor,208,18.2
Egypt,2015,20--64,Bachelor,818,17.9
Estonia,2015,20--64,Bachelor,233,6.8
Finland,2015,20--64,Bachelor,246,15.5
France,2015,20--64,Bachelor,250,10.5
Georgia,2015,20--64,Bachelor,268,18.2
Germany,2015,20--64,Bachelor,276,14.3
Greece,2015,20--64,Bachelor,300,15.6
Hong Kong Special Administrative Region of China,2015,20--64,Bachelor,344,17.6
Hungary,2015,20--64,Bachelor,348,14.8
Iceland,2015,20--64,Bachelor,352,18.6
Indonesia,2015,20--64,Bachelor,360,6.1
Ireland,2015,20--64,Bachelor,372,20.1
Italy,2015,20--64,Bachelor,380,4.7
Jordan,2015,20--64,Bachelor,400,14.1
Kenya,2015,20--64,Bachelor,404,2
Latvia,2015,20--64,Bachelor,428,14.1
Lithuania,2015,20--64,Bachelor,440,20.5
Luxembourg,2015,20--64,Bachelor,442,8.7
Mexico,2015,20--64,Bachelor,484,13.2
Montenegro,2015,20--64,Bachelor,499,14.1
Netherlands,2015,20--64,Bachelor,528,19.8
New Zealand,2015,20--64,Bachelor,554,17.3
Norway,2015,20--64,Bachelor,578,17.8
Panama,2015,20--64,Bachelor,591,18.5
Poland,2015,20--64,Bachelor,616,7.6
Portugal,2015,20--64,Bachelor,620,2.6
Puerto Rico,2015,20--64,Bachelor,630,19.8
Republic of Korea,2015,20--64,Bachelor,410,26.2
Romania,2015,20--64,Bachelor,642,18.5
Saint Lucia,2015,20--64,Bachelor,662,5.8
Saudi Arabia,2015,20--64,Bachelor,682,22.2
Slovakia,2015,20--64,Bachelor,703,4.3
Slovenia,2015,20--64,Bachelor,705,11.6
South Africa,2015,20--64,Bachelor,710,3
Spain,2015,20--64,Bachelor,724,12
Sweden,2015,20--64,Bachelor,752,14.2
Switzerland,2015,20--64,Bachelor,756,10.1
Syrian Arab Republic,2015,20--64,Bachelor,760,6.3
Taiwan Province of China,2015,20--64,Bachelor,158,20.5
United Kingdom of Great Britain and Northern Ireland,2015,20--64,Bachelor,826,15.3
United States of America,2015,20--64,Bachelor,840,19.9
Uruguay,2015,20--64,Bachelor,858,7
Argentina,2015,15+,Master and higher,32,0.7
Australia,2015,15+,Master and higher,36,6.6
Austria,2015,15+,Master and higher,40,8.5
Bahrain,2015,15+,Master and higher,48,2.1
Belgium,2015,15+,Master and higher,56,7.8
Belize,2015,15+,Master and higher,84,1.2
Bolivia (Plurinational State of),2015,15+,Master and higher,68,1.3
Bosnia and Herzegovina,2015,15+,Master and higher,70,1.3
Botswana,2015,15+,Master and higher,72,0.8
Brazil,2015,15+,Master and higher,76,0.6
Bulgaria,2015,15+,Master and higher,100,14.2
Canada,2015,15+,Master and higher,124,5.6
China,2015,15+,Master and higher,156,0.4
Colombia,2015,15+,Master and higher,170,2.2
Croatia,2015,15+,Master and higher,191,1.2
Czech Republic,2015,15+,Master and higher,203,12.1
Denmark,2015,15+,Master and higher,208,7.7
Egypt,2015,15+,Master and higher,818,0.3
Estonia,2015,15+,Master and higher,233,19.6
Finland,2015,15+,Master and higher,246,10.7
France,2015,15+,Master and higher,250,6.7
Georgia,2015,15+,Master and higher,268,13.8
Germany,2015,15+,Master and higher,276,9.2
Greece,2015,15+,Master and higher,300,2.6
Hong Kong Special Administrative Region of China,2015,15+,Master and higher,344,5.1
Hungary,2015,15+,Master and higher,348,7.6
Iceland,2015,15+,Master and higher,352,7.3
Indonesia,2015,15+,Master and higher,360,0.3
Ireland,2015,15+,Master and higher,372,6
Italy,2015,15+,Master and higher,380,10.9
Jordan,2015,15+,Master and higher,400,2
Kenya,2015,15+,Master and higher,404,0.3
Latvia,2015,15+,Master and higher,428,5.9
Lithuania,2015,15+,Master and higher,440,11.9
Luxembourg,2015,15+,Master and higher,442,15.6
Mexico,2015,15+,Master and higher,484,1.3
Montenegro,2015,15+,Master and higher,499,1.2
Netherlands,2015,15+,Master and higher,528,8.9
New Zealand,2015,15+,Master and higher,554,6.3
Norway,2015,15+,Master and higher,578,8.2
Panama,2015,15+,Master and higher,591,2.7
Poland,2015,15+,Master and higher,616,15.5
Portugal,2015,15+,Master and higher,620,1.7
Puerto Rico,2015,15+,Master and higher,630,5.5
Republic of Korea,2015,15+,Master and higher,410,3.4
Romania,2015,15+,Master and higher,642,2.2
Saint Lucia,2015,15+,Master and higher,662,1.7
Saudi Arabia,2015,15+,Master and higher,682,1
Slovakia,2015,15+,Master and higher,703,15.6
Slovenia,2015,15+,Master and higher,705,1.7
South Africa,2015,15+,Master and higher,710,1.4
Spain,2015,15+,Master and higher,724,11.2
Sweden,2015,15+,Master and higher,752,9.2
Switzerland,2015,15+,Master and higher,756,10.9
Syrian Arab Republic,2015,15+,Master and higher,760,0.1
Taiwan Province of China,2015,15+,Master and higher,158,3.5
United Kingdom of Great Britain and Northern Ireland,2015,15+,Master and higher,826,6.8
United States of America,2015,15+,Master and higher,840,9
Uruguay,2015,15+,Master and higher,858,0.8
Argentina,2015,25+,Master and higher,32,0.8
Australia,2015,25+,Master and higher,36,7.6
Austria,2015,25+,Master and higher,40,9.5
Bahrain,2015,25+,Master and higher,48,2.5
Belgium,2015,25+,Master and higher,56,8.9
Belize,2015,25+,Master and higher,84,1.7
Bolivia (Plurinational State of),2015,25+,Master and higher,68,1.8
Bosnia and Herzegovina,2015,25+,Master and higher,70,1.4
Botswana,2015,25+,Master and higher,72,1.1
Brazil,2015,25+,Master and higher,76,0.7
Bulgaria,2015,25+,Master and higher,100,15.8
Canada,2015,25+,Master and higher,124,6.5
China,2015,25+,Master and higher,156,0.5
Colombia,2015,25+,Master and higher,170,2.7
Croatia,2015,25+,Master and higher,191,1.3
Czech Republic,2015,25+,Master and higher,203,13.5
Denmark,2015,25+,Master and higher,208,9
Egypt,2015,25+,Master and higher,818,0.3
Estonia,2015,25+,Master and higher,233,22.1
Finland,2015,25+,Master and higher,246,12.3
France,2015,25+,Master and higher,250,7.6
Georgia,2015,25+,Master and higher,268,16.1
Germany,2015,25+,Master and higher,276,10.3
Greece,2015,25+,Master and higher,300,2.9
Hong Kong Special Administrative Region of China,2015,25+,Master and higher,344,5.6
Hungary,2015,25+,Master and higher,348,8.5
Iceland,2015,25+,Master and higher,352,8.7
Indonesia,2015,25+,Master and higher,360,0.4
Ireland,2015,25+,Master and higher,372,6.8
Italy,2015,25+,Master and higher,380,12.1
Jordan,2015,25+,Master and higher,400,2.8
Kenya,2015,25+,Master and higher,404,0.4
Latvia,2015,25+,Master and higher,428,6.6
Lithuania,2015,25+,Master and higher,440,13.7
Luxembourg,2015,25+,Master and higher,442,17.8
Mexico,2015,25+,Master and higher,484,1.6
Montenegro,2015,25+,Master and higher,499,1.4
Netherlands,2015,25+,Master and higher,528,10.2
New Zealand,2015,25+,Master and higher,554,7.4
Norway,2015,25+,Master and higher,578,9.5
Panama,2015,25+,Master and higher,591,3.4
Poland,2015,25+,Master and higher,616,17.6
Portugal,2015,25+,Master and higher,620,1.9
Puerto Rico,2015,25+,Master and higher,630,6.5
Republic of Korea,2015,25+,Master and higher,410,4
Romania,2015,25+,Master and higher,642,2.4
Saint Lucia,2015,25+,Master and higher,662,2.1
Saudi Arabia,2015,25+,Master and higher,682,1.2
Slovakia,2015,25+,Master and higher,703,17.7
Slovenia,2015,25+,Master and higher,705,1.9
South Africa,2015,25+,Master and higher,710,1.8
Spain,2015,25+,Master and higher,724,12.3
Sweden,2015,25+,Master and higher,752,10.5
Switzerland,2015,25+,Master and higher,756,12.4
Syrian Arab Republic,2015,25+,Master and higher,760,0.2
Taiwan Province of China,2015,25+,Master and higher,158,3.9
United Kingdom of Great Britain and Northern Ireland,2015,25+,Master and higher,826,7.8
United States of America,2015,25+,Master and higher,840,10.6
Uruguay,2015,25+,Master and higher,858,0.9
Argentina,2015,20--64,Master and higher,32,0.8
Australia,2015,20--64,Master and higher,36,7.8
Austria,2015,20--64,Master and higher,40,10.5
Bahrain,2015,20--64,Master and higher,48,2.2
Belgium,2015,20--64,Master and higher,56,9.1
Belize,2015,20--64,Master and higher,84,1.4
Bolivia (Plurinational State of),2015,20--64,Master and higher,68,1.6
Bosnia and Herzegovina,2015,20--64,Master and higher,70,1.5
Botswana,2015,20--64,Master and higher,72,1
