Area;Year;Age;Sex;Education;ISOCode;Distribution
Kyrgyzstan;1970;15+;Female;Post Secondary;417;4.2
Kyrgyzstan;1975;15+;Female;Post Secondary;417;5.3
Kyrgyzstan;1980;15+;Female;Post Secondary;417;7
Kyrgyzstan;1985;15+;Female;Post Secondary;417;9.1
Kyrgyzstan;1990;15+;Female;Post Secondary;417;10.6
Kyrgyzstan;1995;15+;Female;Post Secondary;417;11.7
Kyrgyzstan;2000;15+;Female;Post Secondary;417;12.2
Kyrgyzstan;2005;15+;Female;Post Secondary;417;12.6
Kyrgyzstan;2010;15+;Female;Post Secondary;417;13
Kyrgyzstan;2015;15+;Female;Post Secondary;417;14.8
Kyrgyzstan;2020;15+;Female;Post Secondary;417;16.2
Lao People's Democratic Republic;1970;15+;Female;Post Secondary;418;0.2
Lao People's Democratic Republic;1975;15+;Female;Post Secondary;418;0.3
Lao People's Democratic Republic;1980;15+;Female;Post Secondary;418;0.6
Lao People's Democratic Republic;1985;15+;Female;Post Secondary;418;1.1
Lao People's Democratic Republic;1990;15+;Female;Post Secondary;418;2
Lao People's Democratic Republic;1995;15+;Female;Post Secondary;418;3.2
Lao People's Democratic Republic;2000;15+;Female;Post Secondary;418;4.3
Lao People's Democratic Republic;2005;15+;Female;Post Secondary;418;4.8
Lao People's Democratic Republic;2010;15+;Female;Post Secondary;418;6.4
Lao People's Democratic Republic;2015;15+;Female;Post Secondary;418;8.5
Lao People's Democratic Republic;2020;15+;Female;Post Secondary;418;10.6
Latvia;1970;15+;Female;Post Secondary;428;10.3
Latvia;1975;15+;Female;Post Secondary;428;11.8
Latvia;1980;15+;Female;Post Secondary;428;13.7
Latvia;1985;15+;Female;Post Secondary;428;15.8
Latvia;1990;15+;Female;Post Secondary;428;17.9
Latvia;1995;15+;Female;Post Secondary;428;20.1
Latvia;2000;15+;Female;Post Secondary;428;22.2
Latvia;2005;15+;Female;Post Secondary;428;24.4
Latvia;2010;15+;Female;Post Secondary;428;26.6
Latvia;2015;15+;Female;Post Secondary;428;30.4
Latvia;2020;15+;Female;Post Secondary;428;32.9
Lebanon;1970;15+;Female;Post Secondary;422;0.5
Lebanon;1975;15+;Female;Post Secondary;422;1.1
Lebanon;1980;15+;Female;Post Secondary;422;2.1
Lebanon;1985;15+;Female;Post Secondary;422;3.6
Lebanon;1990;15+;Female;Post Secondary;422;5.4
Lebanon;1995;15+;Female;Post Secondary;422;7.6
Lebanon;2000;15+;Female;Post Secondary;422;10
Lebanon;2005;15+;Female;Post Secondary;422;12.4
Lebanon;2010;15+;Female;Post Secondary;422;15.3
Lebanon;2015;15+;Female;Post Secondary;422;19
Lebanon;2020;15+;Female;Post Secondary;422;22.4
Lesotho;1970;15+;Female;Post Secondary;426;0.7
Lesotho;1975;15+;Female;Post Secondary;426;1.1
Lesotho;1980;15+;Female;Post Secondary;426;1.7
Lesotho;1985;15+;Female;Post Secondary;426;2.3
Lesotho;1990;15+;Female;Post Secondary;426;3
Lesotho;1995;15+;Female;Post Secondary;426;3.5
Lesotho;2000;15+;Female;Post Secondary;426;4
Lesotho;2005;15+;Female;Post Secondary;426;4.6
Lesotho;2010;15+;Female;Post Secondary;426;5.3
Lesotho;2015;15+;Female;Post Secondary;426;7
Lesotho;2020;15+;Female;Post Secondary;426;8.2
Liberia;1970;15+;Female;Post Secondary;430;0.2
Liberia;1975;15+;Female;Post Secondary;430;0.2
Liberia;1980;15+;Female;Post Secondary;430;0.2
Liberia;1985;15+;Female;Post Secondary;430;0.3
Liberia;1990;15+;Female;Post Secondary;430;0.5
Liberia;1995;15+;Female;Post Secondary;430;0.6
Liberia;2000;15+;Female;Post Secondary;430;0.7
Liberia;2005;15+;Female;Post Secondary;430;0.8
Liberia;2010;15+;Female;Post Secondary;430;0.8
Liberia;2015;15+;Female;Post Secondary;430;1
Liberia;2020;15+;Female;Post Secondary;430;1.7
Libyan Arab Jamahiriya;2015;15+;Female;Post Secondary;434;13.2
Libyan Arab Jamahiriya;2020;15+;Female;Post Secondary;434;15.7
Lithuania;1970;15+;Female;Post Secondary;440;16.4
Lithuania;1975;15+;Female;Post Secondary;440;20.9
Lithuania;1980;15+;Female;Post Secondary;440;25.9
Lithuania;1985;15+;Female;Post Secondary;440;31.4
Lithuania;1990;15+;Female;Post Secondary;440;36.6
Lithuania;1995;15+;Female;Post Secondary;440;41.3
Lithuania;2000;15+;Female;Post Secondary;440;45
Lithuania;2005;15+;Female;Post Secondary;440;47.5
Lithuania;2010;15+;Female;Post Secondary;440;49.6
Lithuania;2015;15+;Female;Post Secondary;440;54.1
Lithuania;2020;15+;Female;Post Secondary;440;58.1
Luxembourg;1970;15+;Female;Post Secondary;442;4
Luxembourg;1975;15+;Female;Post Secondary;442;5.2
Luxembourg;1980;15+;Female;Post Secondary;442;6.9
Luxembourg;1985;15+;Female;Post Secondary;442;9
Luxembourg;1990;15+;Female;Post Secondary;442;11.4
Luxembourg;1995;15+;Female;Post Secondary;442;13.9
Luxembourg;2000;15+;Female;Post Secondary;442;16.6
Luxembourg;2005;15+;Female;Post Secondary;442;19.6
Luxembourg;2010;15+;Female;Post Secondary;442;23.4
Luxembourg;2015;15+;Female;Post Secondary;442;27.9
Luxembourg;2020;15+;Female;Post Secondary;442;31.2
Macao Special Administrative Region of China;1970;15+;Female;Post Secondary;446;0.2
Macao Special Administrative Region of China;1975;15+;Female;Post Secondary;446;0.7
Macao Special Administrative Region of China;1980;15+;Female;Post Secondary;446;1.7
Macao Special Administrative Region of China;1985;15+;Female;Post Secondary;446;3.6
Macao Special Administrative Region of China;1990;15+;Female;Post Secondary;446;5.6
Macao Special Administrative Region of China;1995;15+;Female;Post Secondary;446;7.5
Macao Special Administrative Region of China;2000;15+;Female;Post Secondary;446;9.7
Macao Special Administrative Region of China;2005;15+;Female;Post Secondary;446;13.3
Macao Special Administrative Region of China;2010;15+;Female;Post Secondary;446;17.8
Macao Special Administrative Region of China;2015;15+;Female;Post Secondary;446;23.6
Macao Special Administrative Region of China;2020;15+;Female;Post Secondary;446;26.7
Madagascar;1970;15+;Female;Post Secondary;450;0
Madagascar;1975;15+;Female;Post Secondary;450;0.1
Madagascar;1980;15+;Female;Post Secondary;450;0.3
Madagascar;1985;15+;Female;Post Secondary;450;0.6
Madagascar;1990;15+;Female;Post Secondary;450;0.9
Madagascar;1995;15+;Female;Post Secondary;450;1.2
Madagascar;2000;15+;Female;Post Secondary;450;1.3
Madagascar;2005;15+;Female;Post Secondary;450;1.4
Madagascar;2010;15+;Female;Post Secondary;450;1.6
Madagascar;2015;15+;Female;Post Secondary;450;1.7
Madagascar;2020;15+;Female;Post Secondary;450;1.9
Malawi;1970;15+;Female;Post Secondary;454;0
Malawi;1975;15+;Female;Post Secondary;454;0.1
Malawi;1980;15+;Female;Post Secondary;454;0.1
Malawi;1985;15+;Female;Post Secondary;454;0.1
Malawi;1990;15+;Female;Post Secondary;454;0.2
Malawi;1995;15+;Female;Post Secondary;454;0.3
Malawi;2000;15+;Female;Post Secondary;454;0.4
Malawi;2005;15+;Female;Post Secondary;454;0.5
Malawi;2010;15+;Female;Post Secondary;454;0.8
Malawi;2015;15+;Female;Post Secondary;454;0.9
Malawi;2020;15+;Female;Post Secondary;454;1.2
Malaysia;1970;15+;Female;Post Secondary;458;0.4
Malaysia;1975;15+;Female;Post Secondary;458;0.9
Malaysia;1980;15+;Female;Post Secondary;458;1.8
Malaysia;1985;15+;Female;Post Secondary;458;3
Malaysia;1990;15+;Female;Post Secondary;458;4.4
Malaysia;1995;15+;Female;Post Secondary;458;6.1
Malaysia;2000;15+;Female;Post Secondary;458;10
Malaysia;2005;15+;Female;Post Secondary;458;12
Malaysia;2010;15+;Female;Post Secondary;458;13.7
Malaysia;2015;15+;Female;Post Secondary;458;15.6
Malaysia;2020;15+;Female;Post Secondary;458;17.6
Maldives;1970;15+;Female;Post Secondary;462;0
Maldives;1975;15+;Female;Post Secondary;462;0.1
Maldives;1980;15+;Female;Post Secondary;462;0.1
Maldives;1985;15+;Female;Post Secondary;462;0.2
Maldives;1990;15+;Female;Post Secondary;462;0.3
Maldives;1995;15+;Female;Post Secondary;462;0.8
Maldives;2000;15+;Female;Post Secondary;462;1.5
Maldives;2005;15+;Female;Post Secondary;462;2.6
Maldives;2010;15+;Female;Post Secondary;462;4
Maldives;2015;15+;Female;Post Secondary;462;5.5
Maldives;2020;15+;Female;Post Secondary;462;6.8
Mali;1970;15+;Female;Post Secondary;466;0
Mali;1975;15+;Female;Post Secondary;466;0
Mali;1980;15+;Female;Post Secondary;466;0.1
Mali;1985;15+;Female;Post Secondary;466;0.1
Mali;1990;15+;Female;Post Secondary;466;0.2
Mali;1995;15+;Female;Post Secondary;466;0.3
Mali;2000;15+;Female;Post Secondary;466;0.4
Mali;2005;15+;Female;Post Secondary;466;0.6
Mali;2010;15+;Female;Post Secondary;466;1.1
Mali;2015;15+;Female;Post Secondary;466;1.1
Mali;2020;15+;Female;Post Secondary;466;1.3
Malta;1970;15+;Female;Post Secondary;470;2.8
Malta;1975;15+;Female;Post Secondary;470;4
Malta;1980;15+;Female;Post Secondary;470;5.9
Malta;1985;15+;Female;Post Secondary;470;7.7
Malta;1990;15+;Female;Post Secondary;470;9
Malta;1995;15+;Female;Post Secondary;470;10.7
Malta;2000;15+;Female;Post Secondary;470;12.1
Malta;2005;15+;Female;Post Secondary;470;14.1
Malta;2010;15+;Female;Post Secondary;470;17
Malta;2015;15+;Female;Post Secondary;470;20.7
Malta;2020;15+;Female;Post Secondary;470;23.5
Martinique;1970;15+;Female;Post Secondary;474;1.9
Martinique;1975;15+;Female;Post Secondary;474;2.9
Martinique;1980;15+;Female;Post Secondary;474;4.5
Martinique;1985;15+;Female;Post Secondary;474;6.7
Martinique;1990;15+;Female;Post Secondary;474;9.1
Martinique;1995;15+;Female;Post Secondary;474;11.3
Martinique;2000;15+;Female;Post Secondary;474;13.9
Martinique;2005;15+;Female;Post Secondary;474;14.4
Martinique;2010;15+;Female;Post Secondary;474;17
Martinique;2015;15+;Female;Post Secondary;474;19.2
Martinique;2020;15+;Female;Post Secondary;474;20.5
Mauritania;2015;15+;Female;Post Secondary;478;2.2
Mauritania;2020;15+;Female;Post Secondary;478;2.7
Mauritius;1970;15+;Female;Post Secondary;480;0.1
Mauritius;1975;15+;Female;Post Secondary;480;0.2
Mauritius;1980;15+;Female;Post Secondary;480;0.4
Mauritius;1985;15+;Female;Post Secondary;480;0.9
Mauritius;1990;15+;Female;Post Secondary;480;1.4
Mauritius;1995;15+;Female;Post Secondary;480;1.9
Mauritius;2000;15+;Female;Post Secondary;480;2.3
Mauritius;2005;15+;Female;Post Secondary;480;2.9
Mauritius;2010;15+;Female;Post Secondary;480;3.9
Mauritius;2015;15+;Female;Post Secondary;480;4.9
Mauritius;2020;15+;Female;Post Secondary;480;6
Mayotte;2015;15+;Female;Post Secondary;175;17.2
Mayotte;2020;15+;Female;Post Secondary;175;18.4
Mexico;1970;15+;Female;Post Secondary;484;1
Mexico;1975;15+;Female;Post Secondary;484;1.5
Mexico;1980;15+;Female;Post Secondary;484;2.3
Mexico;1985;15+;Female;Post Secondary;484;3.6
Mexico;1990;15+;Female;Post Secondary;484;5.3
Mexico;1995;15+;Female;Post Secondary;484;7.2
Mexico;2000;15+;Female;Post Secondary;484;8.7
Mexico;2005;15+;Female;Post Secondary;484;10.1
Mexico;2010;15+;Female;Post Secondary;484;11.5
Mexico;2015;15+;Female;Post Secondary;484;13.4
Mexico;2020;15+;Female;Post Secondary;484;15.4
Micronesia (Federated States of);1970;15+;Female;Post Secondary;583;0.3
Micronesia (Federated States of);1975;15+;Female;Post Secondary;583;0.8
Micronesia (Federated States of);1980;15+;Female;Post Secondary;583;2.1
Micronesia (Federated States of);1985;15+;Female;Post Secondary;583;3.5
Micronesia (Federated States of);1990;15+;Female;Post Secondary;583;5.1
Micronesia (Federated States of);1995;15+;Female;Post Secondary;583;5.8
Micronesia (Federated States of);2000;15+;Female;Post Secondary;583;6.4
Micronesia (Federated States of);2005;15+;Female;Post Secondary;583;6.7
Micronesia (Federated States of);2010;15+;Female;Post Secondary;583;7.4
Micronesia (Federated States of);2015;15+;Female;Post Secondary;583;8.7
Micronesia (Federated States of);2020;15+;Female;Post Secondary;583;10.5
Mongolia;1970;15+;Female;Post Secondary;496;3
Mongolia;1975;15+;Female;Post Secondary;496;4.8
Mongolia;1980;15+;Female;Post Secondary;496;7
Mongolia;1985;15+;Female;Post Secondary;496;9.8
Mongolia;1990;15+;Female;Post Secondary;496;12.4
Mongolia;1995;15+;Female;Post Secondary;496;15.3
Mongolia;2000;15+;Female;Post Secondary;496;18.4
Mongolia;2005;15+;Female;Post Secondary;496;20.6
Mongolia;2010;15+;Female;Post Secondary;496;23.8
Mongolia;2015;15+;Female;Post Secondary;496;28.1
Mongolia;2020;15+;Female;Post Secondary;496;31.3
Montenegro;1970;15+;Female;Post Secondary;499;3.1
Montenegro;1975;15+;Female;Post Secondary;499;4.7
Montenegro;1980;15+;Female;Post Secondary;499;6.5
Montenegro;1985;15+;Female;Post Secondary;499;8.4
Montenegro;1990;15+;Female;Post Secondary;499;9.8
Montenegro;1995;15+;Female;Post Secondary;499;11.1
Montenegro;2000;15+;Female;Post Secondary;499;12.3
Montenegro;2005;15+;Female;Post Secondary;499;14
Montenegro;2010;15+;Female;Post Secondary;499;16
Montenegro;2015;15+;Female;Post Secondary;499;18.6
Montenegro;2020;15+;Female;Post Secondary;499;21.2
Morocco;1970;15+;Female;Post Secondary;504;0.1
Morocco;1975;15+;Female;Post Secondary;504;0.1
Morocco;1980;15+;Female;Post Secondary;504;0.2
Morocco;1985;15+;Female;Post Secondary;504;0.4
Morocco;1990;15+;Female;Post Secondary;504;0.9
Morocco;1995;15+;Female;Post Secondary;504;1.6
Morocco;2000;15+;Female;Post Secondary;504;2.4
Morocco;2005;15+;Female;Post Secondary;504;3.6
Morocco;2010;15+;Female;Post Secondary;504;5.2
Morocco;2015;15+;Female;Post Secondary;504;7
Morocco;2020;15+;Female;Post Secondary;504;8.7
Mozambique;1970;15+;Female;Post Secondary;508;0
Mozambique;1975;15+;Female;Post Secondary;508;0
Mozambique;1980;15+;Female;Post Secondary;508;0.1
Mozambique;1985;15+;Female;Post Secondary;508;0.1
Mozambique;1990;15+;Female;Post Secondary;508;0.1
Mozambique;1995;15+;Female;Post Secondary;508;0.2
Mozambique;2000;15+;Female;Post Secondary;508;0.2
Mozambique;2005;15+;Female;Post Secondary;508;0.2
Mozambique;2010;15+;Female;Post Secondary;508;0.3
Mozambique;2015;15+;Female;Post Secondary;508;0.4
Mozambique;2020;15+;Female;Post Secondary;508;0.6
Myanmar;1970;15+;Female;Post Secondary;104;0.3
Myanmar;1975;15+;Female;Post Secondary;104;0.4
Myanmar;1980;15+;Female;Post Secondary;104;0.7
Myanmar;1985;15+;Female;Post Secondary;104;1.2
Myanmar;1990;15+;Female;Post Secondary;104;1.8
Myanmar;1995;15+;Female;Post Secondary;104;2.5
Myanmar;2000;15+;Female;Post Secondary;104;3.5
Myanmar;2005;15+;Female;Post Secondary;104;5.1
Myanmar;2010;15+;Female;Post Secondary;104;6.9
Myanmar;2015;15+;Female;Post Secondary;104;10.1
Myanmar;2020;15+;Female;Post Secondary;104;10.8
Namibia;1970;15+;Female;Post Secondary;516;0.3
Namibia;1975;15+;Female;Post Secondary;516;0.5
Namibia;1980;15+;Female;Post Secondary;516;0.8
Namibia;1985;15+;Female;Post Secondary;516;1.4
Namibia;1990;15+;Female;Post Secondary;516;2.3
Namibia;1995;15+;Female;Post Secondary;516;3.7
Namibia;2000;15+;Female;Post Secondary;516;5.3
Namibia;2005;15+;Female;Post Secondary;516;6.2
Namibia;2010;15+;Female;Post Secondary;516;6.4
Namibia;2015;15+;Female;Post Secondary;516;6.6
Namibia;2020;15+;Female;Post Secondary;516;8
Nepal;1970;15+;Female;Post Secondary;524;0
Nepal;1975;15+;Female;Post Secondary;524;0.1
Nepal;1980;15+;Female;Post Secondary;524;0.1
Nepal;1985;15+;Female;Post Secondary;524;0.2
Nepal;1990;15+;Female;Post Secondary;524;0.3
Nepal;1995;15+;Female;Post Secondary;524;0.5
Nepal;2000;15+;Female;Post Secondary;524;0.7
Nepal;2005;15+;Female;Post Secondary;524;1
Nepal;2010;15+;Female;Post Secondary;524;1.3
Nepal;2015;15+;Female;Post Secondary;524;1.9
Nepal;2020;15+;Female;Post Secondary;524;2.6
Netherlands;1970;15+;Female;Post Secondary;528;2.2
Netherlands;1975;15+;Female;Post Secondary;528;3.8
Netherlands;1980;15+;Female;Post Secondary;528;6
Netherlands;1985;15+;Female;Post Secondary;528;8.5
Netherlands;1990;15+;Female;Post Secondary;528;11.7
Netherlands;1995;15+;Female;Post Secondary;528;14.9
Netherlands;2000;15+;Female;Post Secondary;528;17.5
Netherlands;2005;15+;Female;Post Secondary;528;19.9
Netherlands;2010;15+;Female;Post Secondary;528;22.6
Netherlands;2015;15+;Female;Post Secondary;528;25.9
Netherlands;2020;15+;Female;Post Secondary;528;29.8
New Caledonia;1970;15+;Female;Post Secondary;540;3.4
New Caledonia;1975;15+;Female;Post Secondary;540;4.7
New Caledonia;1980;15+;Female;Post Secondary;540;6.4
New Caledonia;1985;15+;Female;Post Secondary;540;9.2
New Caledonia;1990;15+;Female;Post Secondary;540;12.3
New Caledonia;1995;15+;Female;Post Secondary;540;16
New Caledonia;2000;15+;Female;Post Secondary;540;18.7
New Caledonia;2005;15+;Female;Post Secondary;540;21.3
New Caledonia;2010;15+;Female;Post Secondary;540;24
New Caledonia;2015;15+;Female;Post Secondary;540;25.9
New Caledonia;2020;15+;Female;Post Secondary;540;27.5
New Zealand;1970;15+;Female;Post Secondary;554;9.4
New Zealand;1975;15+;Female;Post Secondary;554;12.7
New Zealand;1980;15+;Female;Post Secondary;554;16.2
New Zealand;1985;15+;Female;Post Secondary;554;19.8
New Zealand;1990;15+;Female;Post Secondary;554;23
New Zealand;1995;15+;Female;Post Secondary;554;26.4
New Zealand;2000;15+;Female;Post Secondary;554;29
New Zealand;2005;15+;Female;Post Secondary;554;31.5
New Zealand;2010;15+;Female;Post Secondary;554;34
New Zealand;2015;15+;Female;Post Secondary;554;38.3
New Zealand;2020;15+;Female;Post Secondary;554;40
Nicaragua;1970;15+;Female;Post Secondary;558;0.5
Nicaragua;1975;15+;Female;Post Secondary;558;0.8
Nicaragua;1980;15+;Female;Post Secondary;558;1.3
Nicaragua;1985;15+;Female;Post Secondary;558;2.4
Nicaragua;1990;15+;Female;Post Secondary;558;3.7
Nicaragua;1995;15+;Female;Post Secondary;558;5.1
Nicaragua;2000;15+;Female;Post Secondary;558;6.2
Nicaragua;2005;15+;Female;Post Secondary;558;7.5
Nicaragua;2010;15+;Female;Post Secondary;558;8.7
Nicaragua;2015;15+;Female;Post Secondary;558;10.1
Nicaragua;2020;15+;Female;Post Secondary;558;11.5
Niger;1970;15+;Female;Post Secondary;562;0
Niger;1975;15+;Female;Post Secondary;562;0
Niger;1980;15+;Female;Post Secondary;562;0
Niger;1985;15+;Female;Post Secondary;562;0.1
Niger;1990;15+;Female;Post Secondary;562;0.1
Niger;1995;15+;Female;Post Secondary;562;0.1
Niger;2000;15+;Female;Post Secondary;562;0.2
Niger;2005;15+;Female;Post Secondary;562;0.3
Niger;2010;15+;Female;Post Secondary;562;0.3
Niger;2015;15+;Female;Post Secondary;562;0.4
Niger;2020;15+;Female;Post Secondary;562;0.5
Nigeria;1970;15+;Female;Post Secondary;566;0.3
Nigeria;1975;15+;Female;Post Secondary;566;0.5
Nigeria;1980;15+;Female;Post Secondary;566;0.7
Nigeria;1985;15+;Female;Post Secondary;566;1
Nigeria;1990;15+;Female;Post Secondary;566;1.4
Nigeria;1995;15+;Female;Post Secondary;566;2.2
Nigeria;2000;15+;Female;Post Secondary;566;3.3
Nigeria;2005;15+;Female;Post Secondary;566;4.5
Nigeria;2010;15+;Female;Post Secondary;566;5.8
Nigeria;2015;15+;Female;Post Secondary;566;7.6
Nigeria;2020;15+;Female;Post Secondary;566;8.9
Norway;1970;15+;Female;Post Secondary;578;6.6
Norway;1975;15+;Female;Post Secondary;578;8.5
Norway;1980;15+;Female;Post Secondary;578;11
Norway;1985;15+;Female;Post Secondary;578;13.6
Norway;1990;15+;Female;Post Secondary;578;16.8
Norway;1995;15+;Female;Post Secondary;578;20.5
Norway;2000;15+;Female;Post Secondary;578;24.2
Norway;2005;15+;Female;Post Secondary;578;27.8
Norway;2010;15+;Female;Post Secondary;578;31.6
Norway;2015;15+;Female;Post Secondary;578;36.1
Norway;2020;15+;Female;Post Secondary;578;39.7
Occupied Palestinian Territory;1970;15+;Female;Post Secondary;275;0.9
Occupied Palestinian Territory;1975;15+;Female;Post Secondary;275;2.1
Occupied Palestinian Territory;1980;15+;Female;Post Secondary;275;3.8
Occupied Palestinian Territory;1985;15+;Female;Post Secondary;275;5.5
Occupied Palestinian Territory;1990;15+;Female;Post Secondary;275;7.2
Occupied Palestinian Territory;1995;15+;Female;Post Secondary;275;8.8
Occupied Palestinian Territory;2000;15+;Female;Post Secondary;275;10.4
Occupied Palestinian Territory;2005;15+;Female;Post Secondary;275;12.5
Occupied Palestinian Territory;2010;15+;Female;Post Secondary;275;15.3
Occupied Palestinian Territory;2015;15+;Female;Post Secondary;275;18.7
Occupied Palestinian Territory;2020;15+;Female;Post Secondary;275;22.1
Oman;1970;15+;Female;Post Secondary;512;0.2
Oman;1975;15+;Female;Post Secondary;512;0.4
Oman;1980;15+;Female;Post Secondary;512;0.7
Oman;1985;15+;Female;Post Secondary;512;1.4
Oman;1990;15+;Female;Post Secondary;512;2.5
Oman;1995;15+;Female;Post Secondary;512;4.6
Oman;2000;15+;Female;Post Secondary;512;7.5
Oman;2005;15+;Female;Post Secondary;512;11.2
Oman;2010;15+;Female;Post Secondary;512;15
Oman;2015;15+;Female;Post Secondary;512;18.9
Oman;2020;15+;Female;Post Secondary;512;21.4
Pakistan;1970;15+;Female;Post Secondary;586;0.2
Pakistan;1975;15+;Female;Post Secondary;586;0.3
