cnt,country,year,survey,sex,literacy,agegr,percentage
ID,Indonesia,2017,2017 DHS,female,,45-49,NA
JO,Jordan,2017,2017-18 DHS,male,,15-19,NA
JO,Jordan,2017,2017-18 DHS,male,,20-24,NA
JO,Jordan,2017,2017-18 DHS,male,,25-29,NA
JO,Jordan,2017,2017-18 DHS,male,,30-34,NA
JO,Jordan,2017,2017-18 DHS,male,,35-39,NA
JO,Jordan,2017,2017-18 DHS,male,,40-44,NA
JO,Jordan,2017,2017-18 DHS,male,,45-49,NA
JO,Jordan,2017,2017-18 DHS,male,,15-19,0.1
JO,Jordan,2017,2017-18 DHS,male,,20-24,0.0
JO,Jordan,2017,2017-18 DHS,male,,25-29,0.0
JO,Jordan,2017,2017-18 DHS,male,,30-34,0.0
JO,Jordan,2017,2017-18 DHS,male,,35-39,0.0
JO,Jordan,2017,2017-18 DHS,male,,40-44,0.0
JO,Jordan,2017,2017-18 DHS,male,,45-49,0.0
JO,Jordan,2017,2017-18 DHS,female,,15-19,0.0
JO,Jordan,2017,2017-18 DHS,female,,20-24,0.6
JO,Jordan,2017,2017-18 DHS,female,,25-29,0.0
JO,Jordan,2017,2017-18 DHS,female,,30-34,0.1
JO,Jordan,2017,2017-18 DHS,female,,35-39,0.1
JO,Jordan,2017,2017-18 DHS,female,,40-44,0.0
JO,Jordan,2017,2017-18 DHS,female,,45-49,0.0
JO,Jordan,2017,2017-18 DHS,female,,15-19,0.1
JO,Jordan,2017,2017-18 DHS,female,,20-24,0.1
JO,Jordan,2017,2017-18 DHS,female,,25-29,0.0
JO,Jordan,2017,2017-18 DHS,female,,30-34,0.0
JO,Jordan,2017,2017-18 DHS,female,,35-39,0.0
JO,Jordan,2017,2017-18 DHS,female,,40-44,0.0
JO,Jordan,2017,2017-18 DHS,female,,45-49,0.0
KE,Kenya,2003,2003 DHS,male,,15-19,0.0
KE,Kenya,2003,2003 DHS,male,,20-24,0.0
KE,Kenya,2003,2003 DHS,male,,25-29,0.3
KE,Kenya,2003,2003 DHS,male,,30-34,0.0
KE,Kenya,2003,2003 DHS,male,,35-39,0.0
KE,Kenya,2003,2003 DHS,male,,40-44,0.0
KE,Kenya,2003,2003 DHS,male,,45-49,0.0
KE,Kenya,2008,2008-09 DHS,male,,15-19,1.0
KE,Kenya,2008,2008-09 DHS,male,,20-24,0.6
KE,Kenya,2008,2008-09 DHS,male,,25-29,1.3
KE,Kenya,2008,2008-09 DHS,male,,30-34,0.4
KE,Kenya,2008,2008-09 DHS,male,,35-39,0.8
KE,Kenya,2008,2008-09 DHS,male,,40-44,0.5
KE,Kenya,2008,2008-09 DHS,male,,45-49,1.5
KE,Kenya,2014,2014 DHS,male,,15-19,0.0
KE,Kenya,2014,2014 DHS,male,,20-24,0.0
KE,Kenya,2014,2014 DHS,male,,25-29,0.0
KE,Kenya,2014,2014 DHS,male,,30-34,0.0
KE,Kenya,2014,2014 DHS,male,,35-39,0.0
KE,Kenya,2014,2014 DHS,male,,40-44,0.0
KE,Kenya,2014,2014 DHS,male,,45-49,0.0
KE,Kenya,2015,2015 MIS,male,,15-19,NA
KE,Kenya,2015,2015 MIS,male,,20-24,NA
KE,Kenya,2015,2015 MIS,male,,25-29,NA
KE,Kenya,2015,2015 MIS,male,,30-34,NA
KE,Kenya,2015,2015 MIS,male,,35-39,NA
KE,Kenya,2015,2015 MIS,male,,40-44,NA
KE,Kenya,2015,2015 MIS,male,,45-49,NA
KE,Kenya,2003,2003 DHS,male,,15-19,NA
KE,Kenya,2003,2003 DHS,male,,20-24,NA
KE,Kenya,2003,2003 DHS,male,,25-29,NA
KE,Kenya,2003,2003 DHS,male,,30-34,NA
KE,Kenya,2003,2003 DHS,male,,35-39,NA
KE,Kenya,2003,2003 DHS,male,,40-44,NA
KE,Kenya,2003,2003 DHS,male,,45-49,NA
KE,Kenya,2008,2008-09 DHS,male,,15-19,0.1
KE,Kenya,2008,2008-09 DHS,male,,20-24,0.0
KE,Kenya,2008,2008-09 DHS,male,,25-29,0.2
KE,Kenya,2008,2008-09 DHS,male,,30-34,0.0
KE,Kenya,2008,2008-09 DHS,male,,35-39,0.0
KE,Kenya,2008,2008-09 DHS,male,,40-44,0.0
KE,Kenya,2008,2008-09 DHS,male,,45-49,0.4
KE,Kenya,2014,2014 DHS,male,,15-19,0.0
KE,Kenya,2014,2014 DHS,male,,20-24,0.0
KE,Kenya,2014,2014 DHS,male,,25-29,0.0
KE,Kenya,2014,2014 DHS,male,,30-34,0.0
KE,Kenya,2014,2014 DHS,male,,35-39,0.0
KE,Kenya,2014,2014 DHS,male,,40-44,0.2
KE,Kenya,2014,2014 DHS,male,,45-49,0.1
KE,Kenya,2015,2015 MIS,male,,15-19,NA
KE,Kenya,2015,2015 MIS,male,,20-24,NA
KE,Kenya,2015,2015 MIS,male,,25-29,NA
KE,Kenya,2015,2015 MIS,male,,30-34,NA
KE,Kenya,2015,2015 MIS,male,,35-39,NA
KE,Kenya,2015,2015 MIS,male,,40-44,NA
KE,Kenya,2015,2015 MIS,male,,45-49,NA
KE,Kenya,2003,2003 DHS,female,,15-19,0.1
KE,Kenya,2003,2003 DHS,female,,20-24,0.0
KE,Kenya,2003,2003 DHS,female,,25-29,0.0
KE,Kenya,2003,2003 DHS,female,,30-34,0.0
KE,Kenya,2003,2003 DHS,female,,35-39,0.0
KE,Kenya,2003,2003 DHS,female,,40-44,0.0
KE,Kenya,2003,2003 DHS,female,,45-49,0.0
KE,Kenya,2008,2008-09 DHS,female,,15-19,0.6
KE,Kenya,2008,2008-09 DHS,female,,20-24,0.0
KE,Kenya,2008,2008-09 DHS,female,,25-29,0.5
KE,Kenya,2008,2008-09 DHS,female,,30-34,0.4
KE,Kenya,2008,2008-09 DHS,female,,35-39,1.2
KE,Kenya,2008,2008-09 DHS,female,,40-44,0.5
KE,Kenya,2008,2008-09 DHS,female,,45-49,0.9
KE,Kenya,2014,2014 DHS,female,,15-19,0.1
KE,Kenya,2014,2014 DHS,female,,20-24,0.1
KE,Kenya,2014,2014 DHS,female,,25-29,0.0
KE,Kenya,2014,2014 DHS,female,,30-34,0.0
KE,Kenya,2014,2014 DHS,female,,35-39,0.0
KE,Kenya,2014,2014 DHS,female,,40-44,0.0
KE,Kenya,2014,2014 DHS,female,,45-49,0.0
KE,Kenya,2015,2015 MIS,female,,15-19,NA
KE,Kenya,2015,2015 MIS,female,,20-24,NA
KE,Kenya,2015,2015 MIS,female,,25-29,NA
KE,Kenya,2015,2015 MIS,female,,30-34,NA
KE,Kenya,2015,2015 MIS,female,,35-39,NA
KE,Kenya,2015,2015 MIS,female,,40-44,NA
KE,Kenya,2015,2015 MIS,female,,45-49,NA
KE,Kenya,2003,2003 DHS,female,,15-19,NA
KE,Kenya,2003,2003 DHS,female,,20-24,NA
KE,Kenya,2003,2003 DHS,female,,25-29,NA
KE,Kenya,2003,2003 DHS,female,,30-34,NA
KE,Kenya,2003,2003 DHS,female,,35-39,NA
KE,Kenya,2003,2003 DHS,female,,40-44,NA
KE,Kenya,2003,2003 DHS,female,,45-49,NA
KE,Kenya,2008,2008-09 DHS,female,,15-19,0.0
KE,Kenya,2008,2008-09 DHS,female,,20-24,0.1
KE,Kenya,2008,2008-09 DHS,female,,25-29,0.0
KE,Kenya,2008,2008-09 DHS,female,,30-34,0.1
KE,Kenya,2008,2008-09 DHS,female,,35-39,0.3
KE,Kenya,2008,2008-09 DHS,female,,40-44,0.6
KE,Kenya,2008,2008-09 DHS,female,,45-49,1.4
KE,Kenya,2014,2014 DHS,female,,15-19,0.1
KE,Kenya,2014,2014 DHS,female,,20-24,0.1
KE,Kenya,2014,2014 DHS,female,,25-29,0.2
KE,Kenya,2014,2014 DHS,female,,30-34,0.3
KE,Kenya,2014,2014 DHS,female,,35-39,0.1
KE,Kenya,2014,2014 DHS,female,,40-44,0.6
KE,Kenya,2014,2014 DHS,female,,45-49,0.9
KE,Kenya,2015,2015 MIS,female,,15-19,0.0
KE,Kenya,2015,2015 MIS,female,,20-24,0.0
KE,Kenya,2015,2015 MIS,female,,25-29,0.0
KE,Kenya,2015,2015 MIS,female,,30-34,0.0
KE,Kenya,2015,2015 MIS,female,,35-39,0.1
KE,Kenya,2015,2015 MIS,female,,40-44,0.6
KE,Kenya,2015,2015 MIS,female,,45-49,0.5
LS,Lesotho,2004,2004 DHS,male,,15-19,0.0
LS,Lesotho,2004,2004 DHS,male,,20-24,0.3
LS,Lesotho,2004,2004 DHS,male,,25-29,0.0
LS,Lesotho,2004,2004 DHS,male,,30-34,0.0
LS,Lesotho,2004,2004 DHS,male,,35-39,0.0
LS,Lesotho,2004,2004 DHS,male,,40-44,0.0
LS,Lesotho,2004,2004 DHS,male,,45-49,0.0
LS,Lesotho,2009,2009 DHS,male,,15-19,0.2
LS,Lesotho,2009,2009 DHS,male,,20-24,0.1
LS,Lesotho,2009,2009 DHS,male,,25-29,0.0
LS,Lesotho,2009,2009 DHS,male,,30-34,0.0
LS,Lesotho,2009,2009 DHS,male,,35-39,0.0
LS,Lesotho,2009,2009 DHS,male,,40-44,0.0
LS,Lesotho,2009,2009 DHS,male,,45-49,0.0
LS,Lesotho,2014,2014 DHS,male,,15-19,0.0
LS,Lesotho,2014,2014 DHS,male,,20-24,0.0
LS,Lesotho,2014,2014 DHS,male,,25-29,0.0
LS,Lesotho,2014,2014 DHS,male,,30-34,0.7
LS,Lesotho,2014,2014 DHS,male,,35-39,0.0
LS,Lesotho,2014,2014 DHS,male,,40-44,0.0
LS,Lesotho,2014,2014 DHS,male,,45-49,0.0
LS,Lesotho,2004,2004 DHS,male,,15-19,NA
LS,Lesotho,2004,2004 DHS,male,,20-24,NA
LS,Lesotho,2004,2004 DHS,male,,25-29,NA
LS,Lesotho,2004,2004 DHS,male,,30-34,NA
LS,Lesotho,2004,2004 DHS,male,,35-39,NA
LS,Lesotho,2004,2004 DHS,male,,40-44,NA
LS,Lesotho,2004,2004 DHS,male,,45-49,NA
LS,Lesotho,2009,2009 DHS,male,,15-19,0.0
LS,Lesotho,2009,2009 DHS,male,,20-24,0.3
LS,Lesotho,2009,2009 DHS,male,,25-29,0.0
LS,Lesotho,2009,2009 DHS,male,,30-34,0.0
LS,Lesotho,2009,2009 DHS,male,,35-39,0.4
LS,Lesotho,2009,2009 DHS,male,,40-44,0.5
LS,Lesotho,2009,2009 DHS,male,,45-49,0.0
LS,Lesotho,2014,2014 DHS,male,,15-19,0.0
LS,Lesotho,2014,2014 DHS,male,,20-24,0.0
LS,Lesotho,2014,2014 DHS,male,,25-29,0.0
LS,Lesotho,2014,2014 DHS,male,,30-34,0.0
LS,Lesotho,2014,2014 DHS,male,,35-39,0.0
LS,Lesotho,2014,2014 DHS,male,,40-44,0.9
LS,Lesotho,2014,2014 DHS,male,,45-49,0.6
LS,Lesotho,2004,2004 DHS,female,,15-19,0.0
LS,Lesotho,2004,2004 DHS,female,,20-24,0.1
LS,Lesotho,2004,2004 DHS,female,,25-29,0.0
LS,Lesotho,2004,2004 DHS,female,,30-34,0.1
LS,Lesotho,2004,2004 DHS,female,,35-39,0.1
LS,Lesotho,2004,2004 DHS,female,,40-44,0.1
LS,Lesotho,2004,2004 DHS,female,,45-49,0.0
LS,Lesotho,2009,2009 DHS,female,,15-19,0.1
LS,Lesotho,2009,2009 DHS,female,,20-24,0.0
LS,Lesotho,2009,2009 DHS,female,,25-29,0.2
LS,Lesotho,2009,2009 DHS,female,,30-34,0.2
LS,Lesotho,2009,2009 DHS,female,,35-39,0.1
LS,Lesotho,2009,2009 DHS,female,,40-44,0.2
LS,Lesotho,2009,2009 DHS,female,,45-49,0.0
LS,Lesotho,2014,2014 DHS,female,,15-19,0.1
LS,Lesotho,2014,2014 DHS,female,,20-24,0.1
LS,Lesotho,2014,2014 DHS,female,,25-29,0.3
LS,Lesotho,2014,2014 DHS,female,,30-34,0.1
LS,Lesotho,2014,2014 DHS,female,,35-39,0.0
LS,Lesotho,2014,2014 DHS,female,,40-44,0.0
LS,Lesotho,2014,2014 DHS,female,,45-49,0.5
LS,Lesotho,2004,2004 DHS,female,,15-19,NA
LS,Lesotho,2004,2004 DHS,female,,20-24,NA
LS,Lesotho,2004,2004 DHS,female,,25-29,NA
LS,Lesotho,2004,2004 DHS,female,,30-34,NA
LS,Lesotho,2004,2004 DHS,female,,35-39,NA
LS,Lesotho,2004,2004 DHS,female,,40-44,NA
LS,Lesotho,2004,2004 DHS,female,,45-49,NA
LS,Lesotho,2009,2009 DHS,female,,15-19,0.0
LS,Lesotho,2009,2009 DHS,female,,20-24,0.0
LS,Lesotho,2009,2009 DHS,female,,25-29,0.0
LS,Lesotho,2009,2009 DHS,female,,30-34,0.1
LS,Lesotho,2009,2009 DHS,female,,35-39,0.0
LS,Lesotho,2009,2009 DHS,female,,40-44,0.0
LS,Lesotho,2009,2009 DHS,female,,45-49,0.0
LS,Lesotho,2014,2014 DHS,female,,15-19,0.0
LS,Lesotho,2014,2014 DHS,female,,20-24,0.0
LS,Lesotho,2014,2014 DHS,female,,25-29,0.2
LS,Lesotho,2014,2014 DHS,female,,30-34,0.0
LS,Lesotho,2014,2014 DHS,female,,35-39,0.0
LS,Lesotho,2014,2014 DHS,female,,40-44,0.0
LS,Lesotho,2014,2014 DHS,female,,45-49,0.4
LB,Liberia,2007,2007 DHS,male,,15-19,0.2
LB,Liberia,2007,2007 DHS,male,,20-24,0.5
LB,Liberia,2007,2007 DHS,male,,25-29,0.2
LB,Liberia,2007,2007 DHS,male,,30-34,0.0
LB,Liberia,2007,2007 DHS,male,,35-39,0.8
LB,Liberia,2007,2007 DHS,male,,40-44,0.1
LB,Liberia,2007,2007 DHS,male,,45-49,0.4
LB,Liberia,2009,2009 MIS,male,,15-19,NA
LB,Liberia,2009,2009 MIS,male,,20-24,NA
LB,Liberia,2009,2009 MIS,male,,25-29,NA
LB,Liberia,2009,2009 MIS,male,,30-34,NA
LB,Liberia,2009,2009 MIS,male,,35-39,NA
LB,Liberia,2009,2009 MIS,male,,40-44,NA
LB,Liberia,2009,2009 MIS,male,,45-49,NA
LB,Liberia,2013,2013 DHS,male,,15-19,0.1
LB,Liberia,2013,2013 DHS,male,,20-24,0.0
LB,Liberia,2013,2013 DHS,male,,25-29,0.2
LB,Liberia,2013,2013 DHS,male,,30-34,0.2
LB,Liberia,2013,2013 DHS,male,,35-39,0.0
LB,Liberia,2013,2013 DHS,male,,40-44,0.3
LB,Liberia,2013,2013 DHS,male,,45-49,0.0
LB,Liberia,2016,2016 MIS,male,,15-19,NA
LB,Liberia,2016,2016 MIS,male,,20-24,NA
LB,Liberia,2016,2016 MIS,male,,25-29,NA
LB,Liberia,2016,2016 MIS,male,,30-34,NA
LB,Liberia,2016,2016 MIS,male,,35-39,NA
LB,Liberia,2016,2016 MIS,male,,40-44,NA
LB,Liberia,2016,2016 MIS,male,,45-49,NA
LB,Liberia,2007,2007 DHS,male,,15-19,0.0
LB,Liberia,2007,2007 DHS,male,,20-24,0.0
LB,Liberia,2007,2007 DHS,male,,25-29,0.0
LB,Liberia,2007,2007 DHS,male,,30-34,0.0
LB,Liberia,2007,2007 DHS,male,,35-39,0.1
LB,Liberia,2007,2007 DHS,male,,40-44,0.1
LB,Liberia,2007,2007 DHS,male,,45-49,0.4
LB,Liberia,2009,2009 MIS,male,,15-19,NA
LB,Liberia,2009,2009 MIS,male,,20-24,NA
LB,Liberia,2009,2009 MIS,male,,25-29,NA
LB,Liberia,2009,2009 MIS,male,,30-34,NA
LB,Liberia,2009,2009 MIS,male,,35-39,NA
LB,Liberia,2009,2009 MIS,male,,40-44,NA
LB,Liberia,2009,2009 MIS,male,,45-49,NA
LB,Liberia,2013,2013 DHS,male,,15-19,NA
LB,Liberia,2013,2013 DHS,male,,20-24,NA
LB,Liberia,2013,2013 DHS,male,,25-29,NA
LB,Liberia,2013,2013 DHS,male,,30-34,NA
LB,Liberia,2013,2013 DHS,male,,35-39,NA
LB,Liberia,2013,2013 DHS,male,,40-44,NA
LB,Liberia,2013,2013 DHS,male,,45-49,NA
LB,Liberia,2016,2016 MIS,male,,15-19,NA
LB,Liberia,2016,2016 MIS,male,,20-24,NA
LB,Liberia,2016,2016 MIS,male,,25-29,NA
LB,Liberia,2016,2016 MIS,male,,30-34,NA
LB,Liberia,2016,2016 MIS,male,,35-39,NA
LB,Liberia,2016,2016 MIS,male,,40-44,NA
LB,Liberia,2016,2016 MIS,male,,45-49,NA
LB,Liberia,2007,2007 DHS,female,,15-19,0.0
LB,Liberia,2007,2007 DHS,female,,20-24,0.1
LB,Liberia,2007,2007 DHS,female,,25-29,0.2
LB,Liberia,2007,2007 DHS,female,,30-34,0.4
LB,Liberia,2007,2007 DHS,female,,35-39,0.1
LB,Liberia,2007,2007 DHS,female,,40-44,0.1
LB,Liberia,2007,2007 DHS,female,,45-49,0.5
LB,Liberia,2009,2009 MIS,female,,15-19,0.1
LB,Liberia,2009,2009 MIS,female,,20-24,0.3
LB,Liberia,2009,2009 MIS,female,,25-29,0.0
LB,Liberia,2009,2009 MIS,female,,30-34,0.0
LB,Liberia,2009,2009 MIS,female,,35-39,0.3
LB,Liberia,2009,2009 MIS,female,,40-44,0.0
LB,Liberia,2009,2009 MIS,female,,45-49,0.0
LB,Liberia,2013,2013 DHS,female,,15-19,0.2
LB,Liberia,2013,2013 DHS,female,,20-24,0.1
LB,Liberia,2013,2013 DHS,female,,25-29,0.3
LB,Liberia,2013,2013 DHS,female,,30-34,0.0
LB,Liberia,2013,2013 DHS,female,,35-39,0.0
LB,Liberia,2013,2013 DHS,female,,40-44,0.0
LB,Liberia,2013,2013 DHS,female,,45-49,0.1
LB,Liberia,2016,2016 MIS,female,,15-19,0.4
LB,Liberia,2016,2016 MIS,female,,20-24,0.2
LB,Liberia,2016,2016 MIS,female,,25-29,0.2
LB,Liberia,2016,2016 MIS,female,,30-34,0.0
LB,Liberia,2016,2016 MIS,female,,35-39,0.1
LB,Liberia,2016,2016 MIS,female,,40-44,0.1
LB,Liberia,2016,2016 MIS,female,,45-49,0.0
LB,Liberia,2007,2007 DHS,female,,15-19,0.0
LB,Liberia,2007,2007 DHS,female,,20-24,0.0
LB,Liberia,2007,2007 DHS,female,,25-29,0.1
LB,Liberia,2007,2007 DHS,female,,30-34,0.1
LB,Liberia,2007,2007 DHS,female,,35-39,0.0
LB,Liberia,2007,2007 DHS,female,,40-44,0.0
LB,Liberia,2007,2007 DHS,female,,45-49,0.3
LB,Liberia,2009,2009 MIS,female,,15-19,0.3
LB,Liberia,2009,2009 MIS,female,,20-24,0.0
LB,Liberia,2009,2009 MIS,female,,25-29,0.0
LB,Liberia,2009,2009 MIS,female,,30-34,0.0
LB,Liberia,2009,2009 MIS,female,,35-39,0.0
LB,Liberia,2009,2009 MIS,female,,40-44,0.0
LB,Liberia,2009,2009 MIS,female,,45-49,0.0
LB,Liberia,2013,2013 DHS,female,,15-19,0.0
LB,Liberia,2013,2013 DHS,female,,20-24,0.0
LB,Liberia,2013,2013 DHS,female,,25-29,0.0
LB,Liberia,2013,2013 DHS,female,,30-34,0.0
LB,Liberia,2013,2013 DHS,female,,35-39,0.0
LB,Liberia,2013,2013 DHS,female,,40-44,0.0
LB,Liberia,2013,2013 DHS,female,,45-49,0.1
LB,Liberia,2016,2016 MIS,female,,15-19,0.0
LB,Liberia,2016,2016 MIS,female,,20-24,0.3
LB,Liberia,2016,2016 MIS,female,,25-29,0.0
LB,Liberia,2016,2016 MIS,female,,30-34,0.0
LB,Liberia,2016,2016 MIS,female,,35-39,0.0
LB,Liberia,2016,2016 MIS,female,,40-44,0.5
LB,Liberia,2016,2016 MIS,female,,45-49,0.0
MD,Madagascar,2004,2003-04 DHS,male,,15-19,NA
MD,Madagascar,2004,2003-04 DHS,male,,20-24,NA
MD,Madagascar,2004,2003-04 DHS,male,,25-29,NA
MD,Madagascar,2004,2003-04 DHS,male,,30-34,NA
MD,Madagascar,2004,2003-04 DHS,male,,35-39,NA
MD,Madagascar,2004,2003-04 DHS,male,,40-44,NA
MD,Madagascar,2004,2003-04 DHS,male,,45-49,NA
MD,Madagascar,2008,2008-09 DHS,male,,15-19,NA
MD,Madagascar,2008,2008-09 DHS,male,,20-24,NA
MD,Madagascar,2008,2008-09 DHS,male,,25-29,NA
MD,Madagascar,2008,2008-09 DHS,male,,30-34,NA
MD,Madagascar,2008,2008-09 DHS,male,,35-39,NA
MD,Madagascar,2008,2008-09 DHS,male,,40-44,NA
MD,Madagascar,2008,2008-09 DHS,male,,45-49,NA
MD,Madagascar,2011,2011 MIS,male,,15-19,NA
MD,Madagascar,2011,2011 MIS,male,,20-24,NA
MD,Madagascar,2011,2011 MIS,male,,25-29,NA
MD,Madagascar,2011,2011 MIS,male,,30-34,NA
MD,Madagascar,2011,2011 MIS,male,,35-39,NA
MD,Madagascar,2011,2011 MIS,male,,40-44,NA
MD,Madagascar,2011,2011 MIS,male,,45-49,NA
MD,Madagascar,2013,2013 MIS,male,,15-19,NA
MD,Madagascar,2013,2013 MIS,male,,20-24,NA
MD,Madagascar,2013,2013 MIS,male,,25-29,NA
MD,Madagascar,2013,2013 MIS,male,,30-34,NA
MD,Madagascar,2013,2013 MIS,male,,35-39,NA
MD,Madagascar,2013,2013 MIS,male,,40-44,NA
MD,Madagascar,2013,2013 MIS,male,,45-49,NA
MD,Madagascar,2016,2016 MIS,male,,15-19,NA
MD,Madagascar,2016,2016 MIS,male,,20-24,NA
MD,Madagascar,2016,2016 MIS,male,,25-29,NA
MD,Madagascar,2016,2016 MIS,male,,30-34,NA
MD,Madagascar,2016,2016 MIS,male,,35-39,NA
MD,Madagascar,2016,2016 MIS,male,,40-44,NA
MD,Madagascar,2016,2016 MIS,male,,45-49,NA
MD,Madagascar,2004,2003-04 DHS,male,,15-19,NA
MD,Madagascar,2004,2003-04 DHS,male,,20-24,NA
MD,Madagascar,2004,2003-04 DHS,male,,25-29,NA
MD,Madagascar,2004,2003-04 DHS,male,,30-34,NA
MD,Madagascar,2004,2003-04 DHS,male,,35-39,NA
MD,Madagascar,2004,2003-04 DHS,male,,40-44,NA
MD,Madagascar,2004,2003-04 DHS,male,,45-49,NA
MD,Madagascar,2008,2008-09 DHS,male,,15-19,0.0
MD,Madagascar,2008,2008-09 DHS,male,,20-24,0.0
MD,Madagascar,2008,2008-09 DHS,male,,25-29,0.1
MD,Madagascar,2008,2008-09 DHS,male,,30-34,0.0
MD,Madagascar,2008,2008-09 DHS,male,,35-39,0.0
MD,Madagascar,2008,2008-09 DHS,male,,40-44,0.1
MD,Madagascar,2008,2008-09 DHS,male,,45-49,0.4
MD,Madagascar,2011,2011 MIS,male,,15-19,NA
MD,Madagascar,2011,2011 MIS,male,,20-24,NA
MD,Madagascar,2011,2011 MIS,male,,25-29,NA
MD,Madagascar,2011,2011 MIS,male,,30-34,NA
MD,Madagascar,2011,2011 MIS,male,,35-39,NA
MD,Madagascar,2011,2011 MIS,male,,40-44,NA
MD,Madagascar,2011,2011 MIS,male,,45-49,NA
MD,Madagascar,2013,2013 MIS,male,,15-19,NA
MD,Madagascar,2013,2013 MIS,male,,20-24,NA
MD,Madagascar,2013,2013 MIS,male,,25-29,NA
MD,Madagascar,2013,2013 MIS,male,,30-34,NA
MD,Madagascar,2013,2013 MIS,male,,35-39,NA
MD,Madagascar,2013,2013 MIS,male,,40-44,NA
MD,Madagascar,2013,2013 MIS,male,,45-49,NA
MD,Madagascar,2016,2016 MIS,male,,15-19,NA
MD,Madagascar,2016,2016 MIS,male,,20-24,NA
MD,Madagascar,2016,2016 MIS,male,,25-29,NA
MD,Madagascar,2016,2016 MIS,male,,30-34,NA
MD,Madagascar,2016,2016 MIS,male,,35-39,NA
MD,Madagascar,2016,2016 MIS,male,,40-44,NA
MD,Madagascar,2016,2016 MIS,male,,45-49,NA
MD,Madagascar,2004,2003-04 DHS,female,,15-19,NA
MD,Madagascar,2004,2003-04 DHS,female,,20-24,NA
MD,Madagascar,2004,2003-04 DHS,female,,25-29,NA
MD,Madagascar,2004,2003-04 DHS,female,,30-34,NA
MD,Madagascar,2004,2003-04 DHS,female,,35-39,NA
MD,Madagascar,2004,2003-04 DHS,female,,40-44,NA
MD,Madagascar,2004,2003-04 DHS,female,,45-49,NA
MD,Madagascar,2008,2008-09 DHS,female,,15-19,0.0
MD,Madagascar,2008,2008-09 DHS,female,,20-24,0.0
MD,Madagascar,2008,2008-09 DHS,female,,25-29,0.0
MD,Madagascar,2008,2008-09 DHS,female,,30-34,0.0
MD,Madagascar,2008,2008-09 DHS,female,,35-39,0.1
MD,Madagascar,2008,2008-09 DHS,female,,40-44,0.0
MD,Madagascar,2008,2008-09 DHS,female,,45-49,0.0
MD,Madagascar,2011,2011 MIS,female,,15-19,0.4
MD,Madagascar,2011,2011 MIS,female,,20-24,0.0
MD,Madagascar,2011,2011 MIS,female,,25-29,0.0
MD,Madagascar,2011,2011 MIS,female,,30-34,0.0
MD,Madagascar,2011,2011 MIS,female,,35-39,0.1
MD,Madagascar,2011,2011 MIS,female,,40-44,0.0
MD,Madagascar,2011,2011 MIS,female,,45-49,0.0
MD,Madagascar,2013,2013 MIS,female,,15-19,0.3
MD,Madagascar,2013,2013 MIS,female,,20-24,0.1
MD,Madagascar,2013,2013 MIS,female,,25-29,0.2
MD,Madagascar,2013,2013 MIS,female,,30-34,0.0
MD,Madagascar,2013,2013 MIS,female,,35-39,0.2
MD,Madagascar,2013,2013 MIS,female,,40-44,0.0
MD,Madagascar,2013,2013 MIS,female,,45-49,0.0
MD,Madagascar,2016,2016 MIS,female,,15-19,0.0
MD,Madagascar,2016,2016 MIS,female,,20-24,0.0
MD,Madagascar,2016,2016 MIS,female,,25-29,0.0
MD,Madagascar,2016,2016 MIS,female,,30-34,0.0
MD,Madagascar,2016,2016 MIS,female,,35-39,0.0
MD,Madagascar,2016,2016 MIS,female,,40-44,0.0
MD,Madagascar,2016,2016 MIS,female,,45-49,0.0
MD,Madagascar,2004,2003-04 DHS,female,,15-19,NA
MD,Madagascar,2004,2003-04 DHS,female,,20-24,NA
MD,Madagascar,2004,2003-04 DHS,female,,25-29,NA
MD,Madagascar,2004,2003-04 DHS,female,,30-34,NA
MD,Madagascar,2004,2003-04 DHS,female,,35-39,NA
MD,Madagascar,2004,2003-04 DHS,female,,40-44,NA
MD,Madagascar,2004,2003-04 DHS,female,,45-49,NA
MD,Madagascar,2008,2008-09 DHS,female,,15-19,0.0
MD,Madagascar,2008,2008-09 DHS,female,,20-24,0.0
MD,Madagascar,2008,2008-09 DHS,female,,25-29,0.1
MD,Madagascar,2008,2008-09 DHS,female,,30-34,0.1
MD,Madagascar,2008,2008-09 DHS,female,,35-39,0.2
MD,Madagascar,2008,2008-09 DHS,female,,40-44,0.1
MD,Madagascar,2008,2008-09 DHS,female,,45-49,0.4
MD,Madagascar,2011,2011 MIS,female,,15-19,0.0
MD,Madagascar,2011,2011 MIS,female,,20-24,0.2
MD,Madagascar,2011,2011 MIS,female,,25-29,0.0
MD,Madagascar,2011,2011 MIS,female,,30-34,0.0
MD,Madagascar,2011,2011 MIS,female,,35-39,0.0
MD,Madagascar,2011,2011 MIS,female,,40-44,0.0
MD,Madagascar,2011,2011 MIS,female,,45-49,0.0
MD,Madagascar,2013,2013 MIS,female,,15-19,0.1
MD,Madagascar,2013,2013 MIS,female,,20-24,0.0
MD,Madagascar,2013,2013 MIS,female,,25-29,0.1
MD,Madagascar,2013,2013 MIS,female,,30-34,0.0
MD,Madagascar,2013,2013 MIS,female,,35-39,0.0
MD,Madagascar,2013,2013 MIS,female,,40-44,0.0
MD,Madagascar,2013,2013 MIS,female,,45-49,0.3
MD,Madagascar,2016,2016 MIS,female,,15-19,0.0
MD,Madagascar,2016,2016 MIS,female,,20-24,0.1
