"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","JAM","Jamaica","1999","1999",74.08184,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","JAM","Jamaica","2014","2014",83.44,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","EST","Estonia","1989","1989",99.72644,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","EST","Estonia","2000","2000",99.7672,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","EST","Estonia","2011","2011",99.88579,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GMB","Gambia","2000","2000",48.98115,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GMB","Gambia","2013","2013",51.41804,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GMB","Gambia","2015","2015",61.76725,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ITA","Italy","1981","1981",95.53667,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ITA","Italy","2001","2001",98.04215,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ITA","Italy","2011","2011",98.57957,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ITA","Italy","2018","2018",98.97192,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","1994","1994",64.21164,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2002","2002",69.10173,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2012","2012",78.26486,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2013","2013",77.03867,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GTM","Guatemala","2014","2014",81.2859,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","HRV","Croatia","1991","1991",94.81722,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","HRV","Croatia","2001","2001",97.0839,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","HRV","Croatia","2011","2011",98.66591,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLE","Sierra Leone","2004","2004",46.65429,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLE","Sierra Leone","2013","2013",41.33217,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLE","Sierra Leone","2018","2018",51.64688,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LAO","Lao People's Democratic Republic","1995","1995",47.90236,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LAO","Lao People's Democratic Republic","2000","2000",58.4607,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LAO","Lao People's Democratic Republic","2001","2001",60.90252,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LAO","Lao People's Democratic Republic","2005","2005",63.22699,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LAO","Lao People's Democratic Republic","2011","2011",49.72308,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LAO","Lao People's Democratic Republic","2015","2015",79.39104,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NER","Niger","2001","2001",14.37604,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NER","Niger","2005","2005",28.67242,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","NER","Niger","2012","2012",30.56039,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GHA","Ghana","2000","2000",57.89747,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GHA","Ghana","2010","2010",71.49707,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","GHA","Ghana","2018","2018",79.03964,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","UZB","Uzbekistan","2000","2000",99.16444,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","UZB","Uzbekistan","2013","2013",99.99383,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","UZB","Uzbekistan","2014","2014",99.98519,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","UZB","Uzbekistan","2015","2015",99.99204,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","UZB","Uzbekistan","2016","2016",99.99487,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","UZB","Uzbekistan","2018","2018",100,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","COD","Democratic Republic of the Congo","2001","2001",80.92324,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","COD","Democratic Republic of the Congo","2007","2007",76.91569,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","COD","Democratic Republic of the Congo","2012","2012",87.90839,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","COD","Democratic Republic of the Congo","2016","2016",88.52469,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","CYM","Cayman Islands","2007","2007",99.02148,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BLR","Belarus","1989","1989",97.88337,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BLR","Belarus","1999","1999",99.59073,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BLR","Belarus","2009","2009",99.61706,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BLR","Belarus","2018","2018",99.75656,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MMR","Myanmar","1983","1983",71.63087,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MMR","Myanmar","2000","2000",86.41518,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MMR","Myanmar","2016","2016",71.84699,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","1980","1980",74.80719,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","1996","1996",80.92863,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2007","2007",87.0431,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2009","2009",91.76816,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2010","2010",91.71399,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2011","2011",92.04789,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2012","2012",92.58625,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2014","2014",93.07306,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2015","2015",93.40803,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZAF","South Africa","2017","2017",86.45863,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UGA","Uganda","1991","1991",44.82669,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UGA","Uganda","2002","2002",58.90988,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UGA","Uganda","2006","2006",62.07897,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UGA","Uganda","2010","2010",64.59145,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UGA","Uganda","2012","2012",61.97043,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UGA","Uganda","2018","2018",70.83806,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GHA","Ghana","2000","2000",66.35128,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GHA","Ghana","2010","2010",78.34891,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GHA","Ghana","2018","2018",83.52458,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","AIA","Anguilla","1984","1984",95.71493,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","AIA","Anguilla","1994","1994",95.71493,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BTN","Bhutan","2005","2005",65.04778,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BTN","Bhutan","2012","2012",66.00306,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BTN","Bhutan","2017","2017",75.01985,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COG","Congo","2011","2011",79.31117,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","COG","Congo","2018","2018",80.29876,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDG","Madagascar","2000","2000",65.27857,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDG","Madagascar","2009","2009",61.64141,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDG","Madagascar","2012","2012",68.2833,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDG","Madagascar","2018","2018",72.38409,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PNG","Papua New Guinea","2000","2000",50.91774,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PNG","Papua New Guinea","2010","2010",57.9,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LSO","Lesotho","2000","2000",92.04645,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LSO","Lesotho","2009","2009",84.96396,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","LSO","Lesotho","2014","2014",84.93489,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BLZ","Belize","1991","1991",70.32839,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLB","Solomon Islands","1999","1999",69,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SLB","Solomon Islands","2009","2009",69,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GRD","Grenada","1970","1970",97.58978,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GRD","Grenada","1984","1984",98.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GRD","Grenada","1994","1994",98.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GRD","Grenada","2004","2004",98.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","GRD","Grenada","2014","2014",98.6,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","ISR","Israel","1983","1983",91.75141,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UZB","Uzbekistan","2000","2000",98.13858,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UZB","Uzbekistan","2013","2013",99.99587,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UZB","Uzbekistan","2014","2014",99.97599,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UZB","Uzbekistan","2015","2015",99.97577,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UZB","Uzbekistan","2016","2016",99.97841,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","UZB","Uzbekistan","2018","2018",99.98587,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","BLZ","Belize","1991","1991",70.29842,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","HRV","Croatia","1991","1991",98.75706,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","HRV","Croatia","2001","2001",99.32059,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","HRV","Croatia","2011","2011",99.62971,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SPM","Saint Pierre and Miquelon","1982","1982",99.26538,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ASM","American Samoa","1980","1980",97.21991,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","XDN","Sudan (pre-secession)","2000","2000",52.1464,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRD","Grenada","1970","1970",98.04716,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRD","Grenada","1984","1984",98.58,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRD","Grenada","1994","1994",98.58,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRD","Grenada","2004","2004",98.58,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","GRD","Grenada","2014","2014",98.58,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LBN","Lebanon","2007","2007",89.61244,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LBN","Lebanon","2009","2009",91.18419,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","LBN","Lebanon","2018","2018",95.06944,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLB","Solomon Islands","1999","1999",83.7,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SLB","Solomon Islands","2009","2009",83.7,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BRB","Barbados","1970","1970",99.28723,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BRB","Barbados","1984","1984",99.6,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BRB","Barbados","1994","1994",99.6,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BRB","Barbados","2004","2004",99.6,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BRB","Barbados","2014","2014",99.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","SHN","Saint Helena","1998","1998",96.793,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MHL","Marshall Islands","2011","2011",98.26508,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MHL","Marshall Islands","2011","2011",98.20298,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SHN","Saint Helena","1998","1998",95.97177,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","VCT","Saint Vincent and the Grenadines","1970","1970",95.63216,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRB","Barbados","1970","1970",99.25156,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRB","Barbados","1984","1984",99.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRB","Barbados","1994","1994",99.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRB","Barbados","2004","2004",99.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","BRB","Barbados","2014","2014",99.6,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","VCT","Saint Vincent and the Grenadines","1970","1970",95.5,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MHL","Marshall Islands","2011","2011",98.32509,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","SHN","Saint Helena","1998","1998",95.13642,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","VCT","Saint Vincent and the Grenadines","1970","1970",95.8,,
